Day fraction since midnight on 	pH probe (pH)	Time from start	Hour Fraction	Hour Fraction/Residence time	pH probe (pH)
0.647913706	7.089255333	0.01201409	0.288338165	1.153352659	7.089255333
0.647925297	7.089883328	0.01202568	0.28861633	1.154465318	7.089883328
0.647936864	7.089911461	0.012037248	0.28889394	1.15557576	7.089911461
0.647948327	7.089601994	0.012048711	0.289169052	1.156676208	7.089601994
0.647960009	7.089180946	0.012060393	0.289449437	1.157797747	7.089180946
0.647971577	7.089539528	0.01207196	0.289727047	1.158908189	7.089539528
0.647983155	7.089595795	0.012083539	0.290004934	1.160019734	7.089595795
0.647994745	7.089082718	0.012095129	0.290283098	1.161132394	7.089082718
0.648006312	7.089121342	0.012106696	0.290560709	1.162242835	7.089121342
0.64801788	7.08921957	0.012118263	0.290838319	1.163353277	7.08921957
0.648029458	7.089147091	0.012129842	0.291116208	1.164464832	7.089147091
0.648041025	7.08972168	0.012141409	0.291393816	1.165575264	7.08972168
0.648052604	7.088536263	0.012152988	0.291671705	1.166686819	7.088536263
0.648064183	7.088486195	0.012164566	0.291949591	1.167798365	7.088486195
0.64807575	7.088576794	0.012176133	0.292227202	1.168908806	7.088576794
0.64808734	7.088856697	0.012187724	0.292505366	1.170021466	7.088856697
0.648098907	7.089582443	0.012199291	0.292782977	1.171131907	7.089582443
0.648110474	7.088709354	0.012210858	0.293060587	1.172242349	7.088709354
0.648122064	7.089291573	0.012222448	0.293338752	1.173355008	7.089291573
0.648133631	7.089437962	0.012234015	0.293616362	1.17446545	7.089437962
0.648145198	7.089514256	0.012245582	0.293893973	1.175575891	7.089514256
0.648156765	7.089556694	0.012257149	0.294171581	1.176686323	7.089556694
0.648168344	7.088913441	0.012268728	0.29444947	1.177797878	7.088913441
0.648179934	7.089425087	0.012280318	0.294727634	1.178910538	7.089425087
0.64819149	7.089624882	0.012291874	0.295004966	1.180019866	7.089624882
0.64820308	7.089764595	0.012303464	0.295283131	1.181132525	7.089764595
0.648214636	7.089017391	0.012315019	0.295560463	1.182241853	7.089017391
0.648226226	7.089134216	0.01232661	0.29583863	1.183354522	7.089134216
0.648237804	7.089400291	0.012338188	0.296116517	1.184466067	7.089400291
0.648249372	7.089434624	0.012349755	0.296394127	1.185576509	7.089434624
0.648260939	7.089765072	0.012361322	0.296671738	1.18668695	7.089765072
0.648272529	7.088942528	0.012372913	0.296949902	1.18779961	7.088942528
