Day fraction since midnight on 	pH probe (pH)	Time from start	Hour Fraction	Hour Fraction/Residence time	pH probe (pH)
0.6244527	3.418797016				
0.624464267	3.37041688				
0.624475846	3.376447678				
0.624487425	3.29430294				
0.624498992	3.377962351				
0.624510582	3.384152412				
0.624522149	3.369772911				
0.624533716	3.362529039				
0.624545284	3.318231583				
0.624556851	3.371580124				
0.624568441	3.391153336				
0.624580008	3.377697945				
0.624591575	3.292969227				
0.624603177	3.393621683				
0.624614744	3.343808651				
0.624626311	3.468372822				
0.624637878	3.369222879				
0.624649446	3.486994505				
0.624661036	3.499528885				
0.624672603	3.441681862				
0.62468417	3.407230616				
0.624695749	3.346287251				
0.624707339	3.349236727				
0.624718906	3.415713787				
0.624730485	3.510595083				
0.62474204	3.432878017				
0.624753631	3.366977692				
0.624765198	3.409950972				
0.624776765	3.446815252				
0.624788344	3.536871433				
0.624799934	3.504085064				
0.624811501	3.404764652				
0.624823068	3.633774042				
0.624834635	3.451160908				
0.624846214	3.358489275				
0.624857804	3.383900166				
0.624869371	3.549208403				
0.62488095	3.455350161				
0.624892517	3.369884253				
0.624904084	3.426510572				
0.624915675	3.57286787				
0.624927253	3.429149151				
0.62493882	3.381993294				
0.624950388	3.344337225				
0.624961955	3.515566826				
0.624973533	3.440040112				
0.6249851	3.524466753				
0.624996691	3.477236271				
0.625008269	3.439970255				
0.625019825	3.436801672				
0.625031404	3.395843983				
0.625042982	3.396013975				
0.625054561	3.40541172				
0.625066128	3.391863346				
0.625077695	3.401348829				
0.625089286	3.334587574				
0.625100853	3.293403626				
0.62511242	3.198953867				
0.625123999	3.197030783				
0.625135589	3.195046186				
0.625147156	3.190913677				
0.625158723	3.18342948				
0.62517029	3.177667141				
0.625181869	3.177981615				
0.625193448	3.180826664				
0.625205015	3.181271553				
0.625216605	3.183360815				
0.625228195	3.183700085				
0.625239739	3.179869413				
0.625251318	3.179367065				
0.625262908	3.17885232				
