Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.597208754	10.20240879	10.20240879	113315.0938	2.339999914	4.159999847	0.500526316	0.805894737
0.597266665	10.20253372	10.20253372	113324.5938	2.480000019	4.163000107	0.500526316	0.805894737
0.597324433	10.20241737	10.20241737	113297.8516	2.480000019	4.142000198	0.500526316	0.805894737
0.597382406	10.20241261	10.20241261	113302.8828	2.49000001	4.120999813	0.500526316	0.805894737
0.59744023	10.20238876	10.20238876	113288.7734	2.529999971	4.093999863	0.500526316	0.805894737
0.597498104	10.20252323	10.20252323	113295.5703	2.539999962	4.079999924	0.500526316	0.805894737
0.597555968	10.20244408	10.20244408	113284.5859	2.630000114	4.072000027	0.500526316	0.805894737
0.597613816	10.2023201	10.2023201	113279.1797	2.619999886	4.104000092	0.500526316	0.805894737
0.597671698	10.20238876	10.20238876	113273.4219	2.650000095	4.112999916	0.500526316	0.805894737
0.597729561	10.20262909	10.20262909	113280.1406	2.700000048	4.111000061	0.500526316	0.805894737
0.59778742	10.20250416	10.20250416	113268.9219	2.759999991	4.092000008	0.500526316	0.805894737
0.597845308	10.202384	10.202384	113276.0859	2.730000019	4.06400013	0.500526316	0.805894737
0.59790313	10.20235062	10.20235062	113269.4766	2.779999971	4.055999756	0.500526316	0.805894737
0.597961108	10.20246792	10.20246792	113257.4453	2.75	4.053999901	0.500526316	0.805894737
0.598018883	10.2023859	10.2023859	113249.5078	2.74000001	4.06099987	0.500526316	0.805894737
0.598076855	10.20247936	10.20247936	113241.9531	2.809999943	4.065999985	0.500526316	0.805894737
0.598134721	10.20235348	10.20235348	113247.6641	2.829999924	4.037000179	0.500526316	0.805894737
0.598192502	10.20264149	10.20264149	113223.8047	2.849999905	4.041999817	0.500526316	0.805894737
0.598250397	10.2024374	10.2024374	113239.6484	2.889999867	4.028999806	0.500526316	0.805894737
0.598308255	10.2025404	10.2025404	113223.4688	2.930000067	4.022999764	0.500526316	0.805894737
0.598366204	10.20231056	10.20231056	113205.7188	2.910000086	4.024000168	0.500526316	0.805894737
0.598424063	10.20240402	10.20240402	113189.4063	2.940000057	4.050000191	0.500526316	0.805894737
0.598481948	10.20242786	10.20242786	113192.6953	3.009999991	4.046999931	0.500526316	0.805894737
0.598539813	10.20236397	10.20236397	113186.7891	3.019999981	4.039000034	0.500526316	0.805894737
0.598597668	10.20251656	10.20251656	113166.1875	3.009999991	4.051000118	0.500526316	0.805894737
0.598655538	10.20254135	10.20254135	113167.3047	3.019999981	4.055999756	0.500526316	0.805894737
0.598713415	10.2024765	10.2024765	113149.1719	3.029999971	4.061999798	0.500526316	0.805894737
0.598771287	10.20255566	10.20255566	113175.5547	3.029999971	4.065999985	0.500526316	0.805894737
0.598829143	10.20233345	10.20233345	113175.5156	3.029999971	4.061999798	0.500526316	0.805894737
0.598887025	10.20241642	10.20241642	113165.4922	3.139999867	4.068999767	0.500526316	0.805894737
0.598944884	10.20248032	10.20248032	113177.5859	3.079999924	4.078000069	0.500526316	0.805894737
0.59900277	10.20251274	10.20251274	113150.3125	3.089999914	4.078999996	0.500526316	0.805894737
0.599060639	10.20236206	10.20236206	113176.2266	3.109999895	4.083000183	0.500526316	0.805894737
0.599118514	10.20237255	10.20237255	113192.0859	3.139999867	4.131000042	0.500526316	0.805894737
0.599176383	10.20255184	10.20255184	113178.0391	3.200000048	4.097000122	0.500526316	0.805894737
0.599234177	10.20248699	10.20248699	113198.625	3.200000048	4.090000153	0.500526316	0.805894737
0.599292048	10.20226574	10.20226574	113211.2891	3.279999971	4.05700016	0.500526316	0.805894737
0.599349915	10.20246506	10.20246506	113212.1328	3.259999991	4.041999817	0.500526316	0.805894737
0.599407791	10.2023983	10.2023983	113215.6875	3.309999943	4.055999756	0.500526316	0.805894737
