Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()					Time	Cum Time	Inlet	Outlet
0.683222666	10.20252895	10.20252895	116383.0313	2.799999952	3.677999973	0.500526316	0.805894737					59030.43835	1920.052529	3.677999973	2.799999952
0.683280549	10.2025919	10.2025919	116386.1172	2.779999971	3.676000118	0.500526316	0.805894737					59035.43943	1925.053612	3.676000118	2.779999971
0.683338414	10.20245838	10.20245838	116380.4219	2.710000038	3.690000057	0.500526316	0.805894737					59040.43895	1930.053131	3.690000057	2.710000038
0.683396282	10.20251846	10.20251846	116387.5547	2.630000114	3.700000048	0.500526316	0.805894737					59045.43879	1935.052969	3.700000048	2.630000114
0.683454146	10.20258045	10.20258045	116404.3516	2.519999981	3.700999975	0.500526316	0.805894737					59050.43819	1940.052367	3.700999975	2.519999981
0.683512015	10.20268059	10.20268059	116383.0625	2.450000048	3.700999975	0.500526316	0.805894737					59055.4381	1945.052283	3.700999975	2.450000048
0.6835699	10.2025938	10.2025938	116377.7734	2.589999914	3.703999996	0.500526316	0.805894737					59060.43932	1950.053495	3.703999996	2.589999914
0.683627767	10.20249081	10.20249081	116391.2969	2.700000048	3.700999975	0.500526316	0.805894737					59065.43903	1955.053212	3.700999975	2.700000048
0.683685595	10.20242786	10.20242786	0	2.690000057	3.697999954	0.500526316	0.805894737					59070.43542	1960.049595	3.697999954	2.690000057
0.683743452	10.2025013	10.2025013	116426.6641	2.759999991	3.697000027	0.500526316	0.805894737					59075.43427	1965.048448	3.697000027	2.759999991
0.683801314	10.202631	10.202631	0	2.829999924	3.691999912	0.500526316	0.805894737					59080.43351	1970.047691	3.691999912	2.829999924
0.683859201	10.20251179	10.20251179	116419.9688	2.700000048	3.688999891	0.500526316	0.805894737					59085.43499	1975.049171	3.688999891	2.700000048
0.683917096	10.20241261	10.20241261	116417.6641	2.630000114	3.694999933	0.500526316	0.805894737					59090.43705	1980.051229	3.694999933	2.630000114
0.683974965	10.20254135	10.20254135	116429.1016	2.559999943	3.697000027	0.500526316	0.805894737					59095.437	1985.05118	3.697000027	2.559999943
0.684032834	10.20251465	10.20251465	116421.9922	2.730000019	3.697999954	0.500526316	0.805894737					59100.43685	1990.051027	3.697999954	2.730000019
0.684090731	10.20255756	10.20255756	116425.8047	2.789999962	3.782999992	0.500526316	0.805894737					59105.43918	1995.053363	3.782999992	2.789999962
0.684148588	10.20237637	10.20237637	116438.3125	2.799999952	3.755000114	0.500526316	0.805894737					59110.43799	2000.052164	3.755000114	2.799999952
0.68420648	10.20253086	10.20253086	116435.5625	2.900000095	3.720999956	0.500526316	0.805894737					59115.43988	2005.054059	3.720999956	2.900000095
0.684264332	10.2024498	10.2024498	116448.2891	2.900000095	3.72300005	0.500526316	0.805894737					59120.43831	2010.052489	3.72300005	2.900000095
0.684322204	10.20246124	10.20246124	116439.2422	3.069999933	3.726000071	0.500526316	0.805894737					59125.43843	2015.052604	3.726000071	3.069999933
0.684380124	10.20247269	10.20247269	116449.0234	2.849999905	3.713000059	0.500526316	0.805894737					59130.44269	2020.056866	3.713000059	2.849999905
0.68443791	10.20252419	10.20252419	116453.9297	2.710000038	3.701999903	0.500526316	0.805894737					59135.43542	2025.049602	3.701999903	2.710000038
0.684495811	10.20264721	10.20264721	116447.5938	2.680000067	3.700999975	0.500526316	0.805894737					59140.43803	2030.052205	3.700999975	2.680000067
0.684553692	10.20261192	10.20261192	116458.8203	2.639999867	3.697999954	0.500526316	0.805894737					59145.43901	2035.053184	3.697999954	2.639999867
0.684611555	10.20241547	10.20241547	116473.0781	2.589999914	3.707000017	0.500526316	0.805894737					59150.43836	2040.052539	3.707000017	2.589999914
0.684669472	10.20246124	10.20246124	116476.5078	2.519999981	3.707000017	0.500526316	0.805894737					59155.44239	2045.056568	3.707000017	2.519999981
0.684727328	10.20245361	10.20245361	116472.8594	2.5	3.704999924	0.500526316	0.805894737					59160.44112	2050.0553	3.704999924	2.5
0.684785201	10.20250893	10.20250893	116470.2734	2.509999991	3.736999989	0.500526316	0.805894737					59165.44138	2055.055562	3.736999989	2.509999991
0.684843075	10.20255089	10.20255089	116469.4766	2.509999991	3.743000031	0.500526316	0.805894737					59170.44169	2060.055867	3.743000031	2.509999991
0.684900952	10.20242596	10.20242596	116498.2266	2.539999962	3.736999989	0.500526316	0.805894737					59175.44226	2065.05644	3.736999989	2.539999962
0.684958823	10.20263672	10.20263672	116471.8984	2.529999971	3.869999886	0.500526316	0.805894737					59180.44229	2070.056468	3.869999886	2.529999971
0.685016691	10.20248318	10.20248318	116489.2422	2.529999971	3.861999989	0.500526316	0.805894737					59185.4421	2075.056281	3.861999989	2.529999971
0.685074561	10.20250511	10.20250511	116492.0156	2.559999943	3.805999994	0.500526316	0.805894737					59190.44208	2080.056257	3.805999994	2.559999943
0.685132355	10.2024231	10.2024231	116502.4219	2.609999895	3.805999994	0.500526316	0.805894737					59195.43543	2085.049607	3.805999994	2.609999895
0.685190312	10.20255756	10.20255756	116485.3203	2.609999895	3.792999983	0.500526316	0.805894737					59200.44293	2090.057109	3.792999983	2.609999895
0.685248097	10.20245838	10.20245838	116493.1953	2.660000086	3.772000074	0.500526316	0.805894737					59205.43562	2095.049794	3.772000074	2.660000086
0.685306044	10.20256615	10.20256615	116498.8828	2.680000067	3.75	0.500526316	0.805894737					59210.44223	2100.056406	3.75	2.680000067
0.685363909	10.20258999	10.20258999	116496.6016	2.859999895	3.739000082	0.500526316	0.805894737					59215.44171	2105.05589	3.739000082	2.859999895
0.685421781	10.20260048	10.20260048	116509.0781	2.889999867	3.721999884	0.500526316	0.805894737					59220.44184	2110.056022	3.721999884	2.889999867
0.685479654	10.20247746	10.20247746	116503.4922	2.859999895	3.714999914	0.500526316	0.805894737					59225.44213	2115.05631	3.714999914	2.859999895
0.685537527	10.20256615	10.20256615	116518.9766	2.789999962	3.737999916	0.500526316	0.805894737					59230.44233	2120.056511	3.737999916	2.789999962
0.68559536	10.20241165	10.20241165	116514.5781	2.720000029	3.743000031	0.500526316	0.805894737					59235.43912	2125.0533	3.743000031	2.720000029
0.68565325	10.20245075	10.20245075	116512.5	2.660000086	3.74000001	0.500526316	0.805894737					59240.44083	2130.055013	3.74000001	2.660000086
0.685711133	10.2025032	10.2025032	116523.0234	2.660000086	3.73300004	0.500526316	0.805894737					59245.44187	2135.056044	3.73300004	2.660000086
0.685769002	10.20252705	10.20252705	116512.1484	2.650000095	3.733999968	0.500526316	0.805894737					59250.44174	2140.055916	3.733999968	2.650000095
0.685826864	10.20253086	10.20253086	116527.5156	2.74000001	3.733999968	0.500526316	0.805894737					59255.44103	2145.055211	3.733999968	2.74000001
0.685884745	10.20256901	10.20256901	116520.1797	2.75	3.727999926	0.500526316	0.805894737					59260.44198	2150.056155	3.727999926	2.75
0.685942626	10.20253849	10.20253849	116535.5313	2.829999924	3.720999956	0.500526316	0.805894737					59265.44285	2155.05703	3.720999956	2.829999924
0.686000487	10.20251656	10.20251656	116512.4688	3.019999981	3.714999914	0.500526316	0.805894737					59270.44204	2160.05622	3.714999914	3.019999981
0.686058397	10.20230389	10.20230389	116533.7656	2.99000001	3.729000092	0.500526316	0.805894737					59275.44553	2165.059705	3.729000092	2.99000001
0.686116266	10.20247555	10.20247555	116519.75	2.869999886	3.734999895	0.500526316	0.805894737					59280.44542	2170.059595	3.734999895	2.869999886
0.68617416	10.20246315	10.20246315	116528.5156	2.779999971	3.726999998	0.500526316	0.805894737					59285.44742	2175.061602	3.726999998	2.779999971
0.686232012	10.20251083	10.20251083	116531.0469	2.74000001	3.720000029	0.500526316	0.805894737					59290.44579	2180.059972	3.720000029	2.74000001
0.686289904	10.20254803	10.20254803	116529.4141	2.700000048	3.720000029	0.500526316	0.805894737					59295.44767	2185.061849	3.720000029	2.700000048
0.68634769	10.20243359	10.20243359	116531.6406	2.670000076	3.730000019	0.500526316	0.805894737					59300.44042	2190.054603	3.730000019	2.670000076
0.686405581	10.20262337	10.20262337	116521.8828	2.789999962	3.730999947	0.500526316	0.805894737					59305.44218	2195.056359	3.730999947	2.789999962
0.686463476	10.20243835	10.20243835	116533.5078	2.859999895	3.733999968	0.500526316	0.805894737					59310.44433	2200.058505	3.733999968	2.859999895
0.686521295	10.20238018	10.20238018	116527.5547	2.849999905	3.729000092	0.500526316	0.805894737					59315.43986	2205.05404	3.729000092	2.849999905
0.686579168	10.20238876	10.20238876	116523.3516	2.829999924	3.736999989	0.500526316	0.805894737					59320.44012	2210.054302	3.736999989	2.829999924
0.686637127	10.20236969	10.20236969	116530.3203	2.859999895	3.740999937	0.500526316	0.805894737					59325.44774	2215.061916	3.740999937	2.859999895
0.686694919	10.20245838	10.20245838	116551.75	2.829999924	3.766000032	0.500526316	0.805894737					59330.44101	2220.055188	3.766000032	2.829999924
0.686752791	10.2025032	10.2025032	116529.9844	2.789999962	3.79399991	0.500526316	0.805894737					59335.44116	2225.055338	3.79399991	2.789999962
0.686810648	10.20249748	10.20249748	116537.25	2.779999971	3.815999985	0.500526316	0.805894737					59340.43996	2230.05414	3.815999985	2.779999971
0.686868533	10.20256996	10.20256996	116540.6172	2.900000095	3.799999952	0.500526316	0.805894737					59345.44121	2235.055386	3.799999952	2.900000095
0.686926389	10.202631	10.202631	116524.5859	3.079999924	3.812999964	0.500526316	0.805894737					59350.43997	2240.054145	3.812999964	3.079999924
0.6869843	10.2024889	10.2024889	116546.6797	3.049999952	3.796999931	0.500526316	0.805894737					59355.44353	2245.057707	3.796999931	3.049999952
0.687042181	10.20240402	10.20240402	116545.8359	2.960000038	3.763999939	0.500526316	0.805894737					59360.44446	2250.058643	3.763999939	2.960000038
0.687100055	10.20250416	10.20250416	116557.5	2.940000057	3.753000021	0.500526316	0.805894737					59365.44475	2255.05893	3.753000021	2.940000057
0.687157914	10.20248795	10.20248795	116535.9297	3.049999952	3.739000082	0.500526316	0.805894737					59370.44379	2260.057965	3.739000082	3.049999952
0.687215787	10.20249748	10.20249748	116541.0781	3.029999971	3.751999855	0.500526316	0.805894737					59375.44401	2265.058192	3.751999855	3.029999971
0.687273674	10.20239067	10.20239067	116540.6797	2.950000048	3.753000021	0.500526316	0.805894737					59380.44543	2270.059612	3.753000021	2.950000048
0.687331538	10.20257664	10.20257664	116547.1797	2.960000038	3.773999929	0.500526316	0.805894737					59385.44487	2275.059044	3.773999929	2.960000038
0.687389405	10.20242119	10.20242119	116555.0078	2.950000048	3.773999929	0.500526316	0.805894737					59390.44463	2280.058805	3.773999929	2.950000048
0.687447288	10.20258617	10.20258617	116542.3516	2.910000086	3.779999971	0.500526316	0.805894737					59395.44567	2285.059844	3.779999971	2.910000086
0.68750515	10.20240307	10.20240307	116548.3516	2.839999914	3.769999981	0.500526316	0.805894737					59400.44499	2290.059164	3.769999981	2.839999914
0.687563024	10.2024374	10.2024374	116560.0234	2.809999943	3.760999918	0.500526316	0.805894737					59405.44524	2295.059417	3.760999918	2.809999943
0.687620894	10.20245838	10.20245838	116547.3359	2.839999914	3.759000063	0.500526316	0.805894737					59410.44522	2300.059394	3.759000063	2.839999914
0.687678747	10.20244122	10.20244122	116552.8594	2.849999905	3.766000032	0.500526316	0.805894737					59415.44371	2305.057884	3.766000032	2.849999905
0.687736576	10.20246696	10.20246696	116550.4688	2.869999886	3.805000067	0.500526316	0.805894737					59420.44015	2310.054327	3.805000067	2.869999886
0.687794452	10.2025795	10.2025795	116554.9219	2.920000076	3.796000004	0.500526316	0.805894737					59425.44064	2315.054822	3.796000004	2.920000076
0.687852334	10.20262241	10.20262241	116538.2734	2.910000086	3.789000034	0.500526316	0.805894737					59430.44168	2320.055862	3.789000034	2.910000086
0.687910195	10.20260429	10.20260429	116563.6719	2.950000048	3.779000044	0.500526316	0.805894737					59435.44085	2325.055026	3.779000044	2.950000048
0.687968064	10.20234585	10.20234585	116553.6328	2.950000048	3.78399992	0.500526316	0.805894737					59440.44076	2330.054934	3.78399992	2.950000048
0.68802594	10.20252895	10.20252895	116546.6563	3.049999952	3.78399992	0.500526316	0.805894737					59445.44119	2335.055368	3.78399992	3.049999952
0.688083912	10.20248604	10.20248604	116568.2969	3.059999943	3.786999941	0.500526316	0.805894737					59450.44996	2340.06414	3.786999941	3.059999943
0.688141689	10.20243835	10.20243835	116558.5391	3.359999895	3.773999929	0.500526316	0.805894737					59455.4419	2345.056082	3.773999929	3.359999895
0.688199657	10.20246601	10.20246601	116543.125	3.480000019	3.756000042	0.500526316	0.805894737					59460.45034	2350.064517	3.756000042	3.480000019
0.688257424	10.20245647	10.20245647	116548.8906	3.359999895	3.753999949	0.500526316	0.805894737					59465.44145	2355.055629	3.753999949	3.359999895
0.688315401	10.20261097	10.20261097	116564.5703	3.230000019	3.747999907	0.500526316	0.805894737					59470.45061	2360.06479	3.747999907	3.230000019
0.688373166	10.20258713	10.20258713	116547.75	3.119999886	3.747999907	0.500526316	0.805894737					59475.44158	2365.055755	3.747999907	3.119999886
0.688431142	10.20237446	10.20237446	116555.2813	3.119999886	3.759000063	0.500526316	0.805894737					59480.45069	2370.064864	3.759000063	3.119999886
0.688489008	10.20246792	10.20246792	116565.9375	3.259999991	3.755000114	0.500526316	0.805894737					59485.45033	2375.064504	3.755000114	3.259999991
0.688546881	10.20243549	10.20243549	116561.8516	3.279999971	3.746000052	0.500526316	0.805894737					59490.45055	2380.064731	3.746000052	3.279999971
0.688604672	10.20256042	10.20256042	116556.1484	3.329999924	3.746999979	0.500526316	0.805894737					59495.44363	2385.057813	3.746999979	3.329999924
0.688662537	10.20250702	10.20250702	116562.1641	3.549999952	3.753000021	0.500526316	0.805894737					59500.44321	2390.057384	3.753000021	3.549999952
0.688720411	10.20250225	10.20250225	116554.8281	3.519999981	3.760999918	0.500526316	0.805894737					59505.44347	2395.057645	3.760999918	3.519999981
0.68877834	10.20258045	10.20258045	116553.5234	3.5	3.75699997	0.500526316	0.805894737					59510.44861	2400.062789	3.75699997	3.5
0.688836139	10.2025404	10.2025404	116554.7422	3.359999895	3.75699997	0.500526316	0.805894737					59515.44238	2405.056562	3.75699997	3.359999895
0.688894022	10.20248127	10.20248127	116551.1797	3.25	3.766000032	0.500526316	0.805894737					59520.4435	2410.057679	3.766000032	3.25
0.688951922	10.20234585	10.20234585	116548.4922	3.309999943	3.770999908	0.500526316	0.805894737					59525.4461	2415.060274	3.770999908	3.309999943
0.689009807	10.20249462	10.20249462	116559.2891	3.400000095	3.900000095	0.500526316	0.805894737					59530.44732	2420.061503	3.900000095	3.400000095
0.689067664	10.202425	10.202425	116546.6016	3.359999895	3.851999998	0.500526316	0.805894737					59535.44616	2425.060339	3.851999998	3.359999895
0.689125587	10.20244122	10.20244122	116553.0547	3.25	3.835999966	0.500526316	0.805894737					59540.45072	2430.064895	3.835999966	3.25
0.689183451	10.20250034	10.20250034	116562.8281	3.190000057	3.829999924	0.500526316	0.805894737					59545.45019	2435.064371	3.829999924	3.190000057
0.68924132	10.20263767	10.20263767	116559.7422	3.130000114	3.816999912	0.500526316	0.805894737					59550.45001	2440.064192	3.816999912	3.130000114
0.689299156	10.20252991	10.20252991	116543.3438	3.190000057	3.805000067	0.500526316	0.805894737					59555.44704	2445.061222	3.805000067	3.190000057
0.689357076	10.2024498	10.2024498	116549.2422	3.230000019	3.777999878	0.500526316	0.805894737					59560.45132	2450.065501	3.777999878	3.230000019
0.689414941	10.20241737	10.20241737	116530.8125	3.220000029	3.829999924	0.500526316	0.805894737					59565.45088	2455.065055	3.829999924	3.220000029
0.689472786	10.20248604	10.20248604	116548.1016	3.220000029	3.855999947	0.500526316	0.805894737					59570.44868	2460.062854	3.855999947	3.220000029
0.689530701	10.2024231	10.2024231	116538.1328	3.210000038	3.871000052	0.500526316	0.805894737					59575.4526	2465.066779	3.871000052	3.210000038
0.689588493	10.2025919	10.2025919	116533.3047	3.180000067	3.868999958	0.500526316	0.805894737					59580.44582	2470.059999	3.868999958	3.180000067
0.689646364	10.2025013	10.2025013	116540.3516	3.099999905	3.864000082	0.500526316	0.805894737					59585.44583	2475.060011	3.864000082	3.099999905
0.689704223	10.2024498	10.2024498	116544.2656	3	3.84100008	0.500526316	0.805894737					59590.44488	2480.059063	3.84100008	3
0.689762099	10.20255947	10.20255947	116537.1328	2.920000076	3.819999933	0.500526316	0.805894737					59595.44534	2485.059523	3.819999933	2.920000076
0.689819968	10.20250702	10.20250702	116553.1484	2.980000019	3.859999895	0.500526316	0.805894737					59600.44526	2490.059439	3.859999895	2.980000019
0.689877843	10.20243835	10.20243835	116548.3125	3.139999867	3.822000027	0.500526316	0.805894737					59605.44562	2495.059796	3.822000027	3.139999867
0.689935704	10.20252132	10.20252132	116541.4922	3.579999924	3.81099987	0.500526316	0.805894737					59610.4448	2500.058978	3.81099987	3.579999924
0.689993574	10.20250797	10.20250797	116561.1719	3.829999924	3.801000118	0.500526316	0.805894737					59615.44482	2505.058998	3.801000118	3.829999924
0.690051557	10.20245361	10.20245361	116530.1406	3.730000019	3.782999992	0.500526316	0.805894737					59620.45452	2510.068694	3.782999992	3.730000019
0.690109323	10.2025013	10.2025013	116538.8984	3.619999886	3.777999878	0.500526316	0.805894737					59625.44551	2515.059685	3.777999878	3.619999886
0.690167199	10.20245457	10.20245457	116530.4063	3.5	3.772000074	0.500526316	0.805894737					59630.44601	2520.060189	3.772000074	3.5
0.690225067	10.20254993	10.20254993	116522.6719	3.410000086	3.769999981	0.500526316	0.805894737					59635.44576	2525.059941	3.769999981	3.410000086
0.690282936	10.20255089	10.20255089	116524.7109	3.289999962	3.766000032	0.500526316	0.805894737					59640.44569	2530.059866	3.766000032	3.289999962
0.690340802	10.20248699	10.20248699	116524.9531	3.170000076	3.77699995	0.500526316	0.805894737					59645.44528	2535.059454	3.77699995	3.170000076
0.690398691	10.20234871	10.20234871	116527.375	3.049999952	3.81099987	0.500526316	0.805894737					59650.44688	2540.061055	3.81099987	3.049999952
0.690456638	10.20247364	10.20247364	116542.4297	3.029999971	3.819999933	0.500526316	0.805894737					59655.45352	2545.067701	3.819999933	3.029999971
0.690514521	10.20240593	10.20240593	116510	3.150000095	3.822999954	0.500526316	0.805894737					59660.45457	2550.068749	3.822999954	3.150000095
0.690572391	10.20248413	10.20248413	116529.5234	3.230000019	3.819999933	0.500526316	0.805894737					59665.45454	2555.068717	3.819999933	3.230000019
0.690630198	10.20245266	10.20245266	116529.9609	3.220000029	3.803999901	0.500526316	0.805894737					59670.44913	2560.063311	3.803999901	3.220000029
0.690688066	10.20257282	10.20257282	116522.1406	3.24000001	3.78399992	0.500526316	0.805894737					59675.44893	2565.063107	3.78399992	3.24000001
0.690745991	10.20256996	10.20256996	116539.7031	3.799999952	3.764999867	0.500526316	0.805894737					59680.45366	2570.067835	3.764999867	3.799999952
0.690803872	10.20249081	10.20249081	116529.8906	4.070000172	3.753999949	0.500526316	0.805894737					59685.45451	2575.068693	3.753999949	4.070000172
0.690861724	10.20237446	10.20237446	116508.5	4	3.769000053	0.500526316	0.805894737					59690.45295	2580.067132	3.769000053	4
0.69091963	10.2024622	10.2024622	116514.0547	3.789999962	3.766000032	0.500526316	0.805894737					59695.45607	2585.070245	3.766000032	3.789999962
0.690977496	10.20238876	10.20238876	116525.6875	3.619999886	3.788000107	0.500526316	0.805894737					59700.45565	2590.069833	3.788000107	3.619999886
0.691035272	10.20252514	10.20252514	116519.6797	3.630000114	3.789000034	0.500526316	0.805894737					59705.44747	2595.061653	3.789000034	3.630000114
0.691093145	10.20250797	10.20250797	116504.5078	3.529999971	4	0.500526316	0.805894737					59710.44775	2600.061924	4	3.529999971
0.691151004	10.20262718	10.20262718	116511.6094	3.609999895	3.990999937	0.500526316	0.805894737					59715.44673	2605.060907	3.990999937	3.609999895
0.691208985	10.20256138	10.20256138	116512.0938	3.599999905	3.931999922	0.500526316	0.805894737					59720.45628	2610.070456	3.931999922	3.599999905
0.691266748	10.20252037	10.20252037	116513.125	3.559999943	3.963999987	0.500526316	0.805894737					59725.44702	2615.061197	3.963999987	3.559999943
0.691324647	10.20233536	10.20233536	116516.2266	3.920000076	3.913000107	0.500526316	0.805894737					59730.44947	2620.063644	3.913000107	3.920000076
0.691382501	10.20251656	10.20251656	116497.7344	4.170000076	3.889999867	0.500526316	0.805894737					59735.44805	2625.06223	3.889999867	4.170000076
0.691440368	10.20249748	10.20249748	116504.7734	4.059999943	3.888999939	0.500526316	0.805894737					59740.4478	2630.061982	3.888999939	4.059999943
0.691498247	10.20248413	10.20248413	116505.875	4.300000191	3.88199997	0.500526316	0.805894737					59745.44855	2635.062728	3.88199997	4.300000191
0.691556116	10.20253754	10.20253754	116497.6719	4.170000076	3.947000027	0.500526316	0.805894737					59750.44838	2640.062557	3.947000027	4.170000076
0.691613999	10.20247841	10.20247841	116501.7578	3.849999905	3.86500001	0.500526316	0.805894737					59755.44955	2645.063726	3.86500001	3.849999905
0.691671958	10.20259953	10.20259953	116509.3281	3.579999924	3.809000015	0.500526316	0.805894737					59760.45717	2650.071349	3.809000015	3.579999924
0.69172978	10.20253277	10.20253277	116501.8984	3.410000086	3.786999941	0.500526316	0.805894737					59765.45295	2655.067127	3.786999941	3.410000086
0.691787688	10.2025156	10.2025156	116505.4219	3.420000076	3.760999918	0.500526316	0.805894737					59770.45626	2660.070439	3.760999918	3.420000076
0.691845567	10.20240879	10.20240879	116508.5391	3.369999886	3.743999958	0.500526316	0.805894737					59775.45697	2665.07115	3.743999958	3.369999886
0.691903431	10.20251083	10.20251083	116489.9609	4.25	3.730000019	0.500526316	0.805894737					59780.45646	2670.070634	3.730000019	4.25
0.691961269	10.20250893	10.20250893	116485.8438	4.170000076	3.74000001	0.500526316	0.805894737					59785.45366	2675.067837	3.74000001	4.170000076
0.69201918	10.2024231	10.2024231	116493.5938	4.010000229	3.736000061	0.500526316	0.805894737					59790.45713	2680.071313	3.736000061	4.010000229
0.692077063	10.20245838	10.20245838	116485.2813	3.970000029	3.74000001	0.500526316	0.805894737					59795.45826	2685.072439	3.74000001	3.970000029
0.692134919	10.20255852	10.20255852	116473.2266	3.779999971	3.736000061	0.500526316	0.805894737					59800.45703	2690.071206	3.736000061	3.779999971
0.69219279	10.20246887	10.20246887	116486.3359	3.589999914	3.773000002	0.500526316	0.805894737					59805.45702	2695.0712	3.773000002	3.589999914
0.692250663	10.20255089	10.20255089	116478.375	3.430000067	3.76699996	0.500526316	0.805894737					59810.45727	2700.071453	3.76699996	3.430000067
0.692308545	10.20237637	10.20237637	116477.9766	3.410000086	3.78399992	0.500526316	0.805894737					59815.45832	2705.072501	3.78399992	3.410000086
0.692366413	10.202425	10.202425	116479.3984	3.450000048	3.77699995	0.500526316	0.805894737					59820.4581	2710.072279	3.77699995	3.450000048
0.692424278	10.2024641	10.2024641	116479.4609	3.389999867	3.825000048	0.500526316	0.805894737					59825.45764	2715.071815	3.825000048	3.389999867
0.692482148	10.2024498	10.2024498	116462.6797	3.380000114	3.858999968	0.500526316	0.805894737					59830.45755	2720.071731	3.858999968	3.380000114
0.692540032	10.20244217	10.20244217	116473.7422	3.400000095	3.884999991	0.500526316	0.805894737					59835.45873	2725.072908	3.884999991	3.400000095
0.692597806	10.20253563	10.20253563	116466.4297	3.579999924	3.880000114	0.500526316	0.805894737					59840.45041	2730.064591	3.880000114	3.579999924
0.692655688	10.20258808	10.20258808	116465.1797	3.779999971	3.867000103	0.500526316	0.805894737					59845.45146	2735.065639	3.867000103	3.779999971
0.692713619	10.20244694	10.20244694	116452.0703	3.700000048	3.848999977	0.500526316	0.805894737					59850.45665	2740.070825	3.848999977	3.700000048
0.692771492	10.20232964	10.20232964	116450.1953	3.559999943	3.832000017	0.500526316	0.805894737					59855.45687	2745.071044	3.832000017	3.559999943
0.692829368	10.20246506	10.20246506	116450.6719	3.400000095	3.815000057	0.500526316	0.805894737					59860.45737	2750.071548	3.815000057	3.400000095
0.692887231	10.20246601	10.20246601	116455.0078	3.289999962	3.799999952	0.500526316	0.805894737					59865.45677	2755.070945	3.799999952	3.289999962
0.692945099	10.20234585	10.20234585	116450.7031	3.259999991	3.792999983	0.500526316	0.805894737					59870.45658	2760.070758	3.792999983	3.259999991
0.693002968	10.20244122	10.20244122	116453.7188	3.380000114	3.779000044	0.500526316	0.805894737					59875.4564	2765.070579	3.779000044	3.380000114
0.693060831	10.20243263	10.20243263	116441.3359	3.400000095	3.78399992	0.500526316	0.805894737					59880.45579	2770.069968	3.78399992	3.400000095
0.6931187	10.20255756	10.20255756	116440.6016	3.460000038	3.782000065	0.500526316	0.805894737					59885.45568	2775.069858	3.782000065	3.460000038
0.693176587	10.20256233	10.20256233	116429.7266	3.589999914	3.779999971	0.500526316	0.805894737					59890.45712	2780.071295	3.779999971	3.589999914
0.693234444	10.20240688	10.20240688	116431.2969	3.670000076	3.780999899	0.500526316	0.805894737					59895.45593	2785.070105	3.780999899	3.670000076
0.693292316	10.20234871	10.20234871	116430.375	3.730000019	3.772000074	0.500526316	0.805894737					59900.45614	2790.070315	3.772000074	3.730000019
0.69335019	10.20245838	10.20245838	116433.25	3.920000076	3.792000055	0.500526316	0.805894737					59905.45643	2795.070612	3.792000055	3.920000076
0.693408058	10.20240402	10.20240402	116431.8359	3.910000086	3.808000088	0.500526316	0.805894737					59910.45625	2800.070424	3.808000088	3.910000086
0.693465916	10.20250511	10.20250511	116425.0859	3.940000057	3.802999973	0.500526316	0.805894737					59915.45512	2805.069295	3.802999973	3.940000057
0.6935238	10.20240498	10.20240498	116422.9141	3.900000095	3.799000025	0.500526316	0.805894737					59920.45628	2810.070455	3.799000025	3.900000095
0.693581653	10.2026844	10.2026844	116418.8906	3.849999905	3.786000013	0.500526316	0.805894737					59925.45479	2815.068972	3.786000013	3.849999905
0.693639538	10.20250893	10.20250893	116429.3984	3.799999952	3.779000044	0.500526316	0.805894737					59930.4561	2820.070279	3.779000044	3.799999952
0.693697422	10.20249081	10.20249081	116403.8516	3.910000086	3.779999971	0.500526316	0.805894737					59935.45722	2825.071396	3.779999971	3.910000086
0.693755329	10.20238686	10.20238686	116419.0547	3.910000086	4.520999908	0.500526316	0.805894737					59940.46043	2830.074604	4.520999908	3.910000086
0.693813096	10.20244312	10.20244312	116422.1875	3.819999933	4.225999832	0.500526316	0.805894737					59945.45148	2835.065655	4.225999832	3.819999933
0.693870975	10.20244789	10.20244789	116410.8281	3.710000038	4.052000046	0.500526316	0.805894737					59950.45225	2840.066427	4.052000046	3.710000038
0.693928841	10.202384	10.202384	116396.7578	4.079999924	3.938999891	0.500526316	0.805894737					59955.45188	2845.066058	3.938999891	4.079999924
0.693986823	10.20247269	10.20247269	116380.0547	4.300000191	3.901000023	0.500526316	0.805894737					59960.46152	2850.075703	3.901000023	4.300000191
0.69404459	10.20253086	10.20253086	116384.9063	4.170000076	3.856999874	0.500526316	0.805894737					59965.45261	2855.066789	3.856999874	4.170000076
0.694102489	10.20251656	10.20251656	116406.6719	3.960000038	3.839999914	0.500526316	0.805894737					59970.45508	2860.069262	3.839999914	3.960000038
0.694160429	10.20253944	10.20253944	116399.7031	3.769999981	3.825000048	0.500526316	0.805894737					59975.46109	2865.07527	3.825000048	3.769999981
0.694218228	10.2023716	10.2023716	116388.8125	3.74000001	3.821000099	0.500526316	0.805894737					59980.45486	2870.069034	3.821000099	3.74000001
0.694276098	10.20251846	10.20251846	116395.2891	3.950000048	3.81099987	0.500526316	0.805894737					59985.45486	2875.069037	3.81099987	3.950000048
0.694333978	10.20244884	10.20244884	116386.1563	4.420000076	3.805999994	0.500526316	0.805894737					59990.45572	2880.069895	3.805999994	4.420000076
0.694391845	10.20249271	10.20249271	116365.0391	4.679999828	3.796000004	0.500526316	0.805894737					59995.45543	2885.069604	3.796000004	4.679999828
