Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()				
0.69523352	10.20252228	10.20252228	110849.9531	5.670000076	5.675000191	0.500526316	0.805894737	60053.17664	2870.033869	5.650000095	5.679999828
0.695291401	10.20262337	10.20262337	110860.4609	5.659999847	5.679999828	0.500526316	0.805894737	60058.17759	2875.034822	5.659999847	5.687999725
0.69534927	10.20250893	10.20250893	110835.25	5.659999847	5.680999756	0.500526316	0.805894737	60063.17784	2880.035076	5.659999847	5.664999962
0.695407131	10.20255375	10.20255375	110841.2422	5.650000095	5.650000095	0.500526316	0.805894737	60068.17609	2885.033324	5.659999847	5.671000004
0.695465022	10.20255852	10.20255852	110832.7109	5.639999867	5.660999775	0.500526316	0.805894737	60073.177	2890.034234	5.670000076	5.675000191
0.695522889	10.20265388	10.20265388	110841.8906	5.619999886	5.652999878	0.500526316	0.805894737	60078.17695	2895.034176	5.659999847	5.679999828
0.695580751	10.2025156	10.2025156	110827.3828	5.619999886	5.647999764	0.500526316	0.805894737	60083.17608	2900.033315	5.659999847	5.680999756
0.695638624	10.20246696	10.20246696	110829.6719	5.630000114	5.642000198	0.500526316	0.805894737	60088.17793	2905.035157	5.650000095	5.650000095
0.695696499	10.20252037	10.20252037	110829.3438	5.639999867	5.640999794	0.500526316	0.805894737	60093.17758	2910.034806	5.639999867	5.660999775
0.695754362	10.20255756	10.20255756	110816.2266	5.639999867	5.626999855	0.500526316	0.805894737	60098.17692	2915.034152	5.619999886	5.652999878
0.695812242	10.20249081	10.20249081	110813.8828	5.650000095	5.631000042	0.500526316	0.805894737	60103.17708	2920.03431	5.619999886	5.647999764
0.695870042	10.20240211	10.20240211	110823.2891	5.659999847	5.645999908	0.500526316	0.805894737	60108.17749	2925.034718	5.630000114	5.642000198
0.695927912	10.20253277	10.20253277	110817.9063	5.650000095	5.668000221	0.500526316	0.805894737	60113.17691	2930.034142	5.639999867	5.640999794
0.695985865	10.20262241	10.20262241	110817.4688	5.639999867	5.697000027	0.500526316	0.805894737	60118.17767	2935.034896	5.639999867	5.626999855
0.696043637	10.20260239	10.20260239	110790.2344	5.659999847	5.670000076	0.500526316	0.805894737	60123.17159	2940.028816	5.650000095	5.631000042
0.696101508	10.20251369	10.20251369	110801.125	5.670000076	5.645999908	0.500526316	0.805894737	60128.17155	2945.028784	5.659999847	5.645999908
0.696159375	10.20241261	10.20241261	110787.3281	5.659999847	5.657999992	0.500526316	0.805894737	60133.17874	2950.035967	5.650000095	5.668000221
0.696217248	10.20250988	10.20250988	110792.3281	5.630000114	5.653999806	0.500526316	0.805894737	60138.17025	2955.027485	5.639999867	5.697000027
0.696275236	10.20254803	10.20254803	110801.25	5.630000114	5.637000084	0.500526316	0.805894737	60143.17029	2960.027522	5.659999847	5.670000076
0.696332979	10.20251179	10.20251179	110760.4531	5.639999867	5.605999947	0.500526316	0.805894737	60148.17003	2965.027257	5.670000076	5.645999908
0.69639084	10.20265865	10.20265865	110787.3438	5.639999867	5.59800005	0.500526316	0.805894737	60153.17022	2970.027449	5.659999847	5.657999992
0.696448825	10.20244789	10.20244789	110770.8438	5.639999867	5.611000061	0.500526316	0.805894737	60158.18042	2975.037656	5.630000114	5.653999806
0.696506592	10.20266056	10.20266056	110784.9844	5.650000095	5.610000134	0.500526316	0.805894737	60163.16935	2980.026582	5.630000114	5.637000084
0.696564571	10.20258617	10.20258617	110770.1953	5.650000095	5.595999718	0.500526316	0.805894737	60168.16858	2985.025815	5.639999867	5.605999947
0.696622324	10.20255089	10.20255089	110744.2734	5.659999847	5.592000008	0.500526316	0.805894737	60173.17851	2990.035745	5.639999867	5.59800005
0.696680311	10.20238876	10.20238876	110771.4297	5.670000076	5.603000164	0.500526316	0.805894737	60178.16951	2995.026745	5.639999867	5.611000061
0.696738187	10.20248127	10.20248127	110768.5391	5.789999962	5.59100008	0.500526316	0.805894737	60183.17896	3000.036191	5.650000095	5.610000134
0.696796012	10.20250988	10.20250988	110769.0859	5.71999979	5.581999779	0.500526316	0.805894737	60188.16882	3005.02605	5.650000095	5.595999718
0.69685389	10.20256233	10.20256233	110768.6172	5.699999809	5.585000038	0.500526316	0.805894737	60193.17889	3010.036118	5.659999847	5.592000008
0.696911752	10.20258045	10.20258045	110752.6016	5.670000076	5.579999924	0.500526316	0.805894737	60198.17937	3015.036596	5.670000076	5.603000164
0.696969621	10.20262527	10.20262527	110743.3984	5.639999867	5.566999912	0.500526316	0.805894737	60203.17545	3020.032676	5.789999962	5.59100008
0.697027494	10.20261669	10.20261669	110739.9688	5.639999867	5.555999756	0.500526316	0.805894737	60208.1761	3025.033327	5.71999979	
0.69708536	10.20263958	10.20263958	110755.7266	5.630000114	5.561999798	0.500526316	0.805894737	60213.17535	3030.032578	5.699999809	
0.697143227	10.2024374	10.2024374	110721.6016	5.610000134	5.56099987	0.500526316	0.805894737	60218.17523	3035.032459	5.670000076	
0.697201105	10.20254803	10.20254803	110745.7188	5.679999828	5.578000069	0.500526316	0.805894737	60223.17547	3040.032704	5.639999867	
0.697258979	10.2025919	10.2025919	110732.5938	5.659999847	5.566999912	0.500526316	0.805894737	60228.17506	3045.032292	5.639999867	
0.69731684	10.20254135	10.20254135	110723.5547	5.630000114	5.55700016	0.500526316	0.805894737	60233.1748	3050.032035	5.630000114	
0.697374703	10.20249271	10.20249271	110732.3906	5.599999905	5.546999931	0.500526316	0.805894737	60238.17545	3055.032685	5.610000134	
0.697432571	10.20255566	10.20255566	110722.1406	5.559999943	5.571000099	0.500526316	0.805894737	60243.17575	3060.032982	5.679999828	
0.697490454	10.202672	10.202672	110713.5703	5.559999943	5.55700016	0.500526316	0.805894737	60248.17501	3065.032241	5.659999847	
0.697548317	10.20253944	10.20253944	110725.2109	5.579999924	5.547999859	0.500526316	0.805894737	60253.17432	3070.031553	5.630000114	
0.697606192	10.2025013	10.2025013	110715.8516	5.590000153	5.552999973	0.500526316	0.805894737	60258.17412	3075.031348	5.599999905	
0.697664071	10.20244503	10.20244503	110712.75	5.599999905	5.578999996	0.500526316	0.805894737	60263.17522	3080.032448	5.559999943	
0.697721929	10.20250797	10.20250797	110708.1094	5.599999905	5.577000141	0.500526316	0.805894737	60268.17457	3085.031802	5.559999943	
0.697779795	10.20252991	10.20252991	110725.3906	5.590000153	5.579999924	0.500526316	0.805894737	60273.17495	3090.032185	5.579999924	
0.697837671	10.20252323	10.20252323	110724.0547	5.610000134	5.565999985	0.500526316	0.805894737	60278.17574	3095.032974	5.590000153	
0.697895531	10.20261192	10.20261192	110740.0781	5.619999886	5.593999863	0.500526316	0.805894737	60283.17467	3100.031896	5.599999905	
0.69795342	10.20259666	10.20259666	110733.25	5.599999905	5.579999924	0.500526316	0.805894737	60288.1743	3105.031527	5.599999905	
0.698011273	10.20266914	10.20266914	110749.8359	5.579999924	5.565000057	0.500526316	0.805894737	60293.17479	3110.032022	5.590000153	
0.698069157	10.20254707	10.20254707	110765.1563	5.559999943	5.566999912	0.500526316	0.805894737	60298.17389	3115.031118	5.610000134	
0.698127032	10.20250225	10.20250225	110750.8594	5.579999924	5.580999851	0.500526316	0.805894737	60303.17549	3120.032719	5.619999886	
0.698184881	10.20234966	10.20234966	110767.5391	5.610000134	5.554999828	0.500526316	0.805894737	60308.17398	3125.031209	5.599999905	
0.698242752	10.20251656	10.20251656	110760.0469	5.630000114	5.583000183	0.500526316	0.805894737	60313.17513	3130.032361	5.579999924	
0.69830064	10.20252991	10.20252991	110799.4297	5.619999886	5.572000027	0.500526316	0.805894737	60318.17552	3135.032752	5.559999943	
0.698358496	10.20256424	10.20256424	110787.2422	5.610000134	5.565999985	0.500526316	0.805894737	60323.17368	3140.030915	5.579999924	
0.698416371	10.20248985	10.20248985	110787.4531	5.610000134	5.56799984	0.500526316	0.805894737	60328.17379	3145.031021	5.610000134	
0.698474232	10.20257282	10.20257282	110786.0938	5.590000153	5.59499979	0.500526316	0.805894737	60333.1753	3150.032527	5.630000114	
0.698532124	10.20261288	10.20261288	110786.0938	5.590000153	5.598999977	0.500526316	0.805894737	60338.17407	3155.031302	5.619999886	
0.698589975	10.20253944	10.20253944	110783.0703	5.599999905	5.561999798	0.500526316	0.805894737	60343.17442	3160.031651	5.610000134	
0.698647846	10.20234776	10.20234776	110797.9922	5.619999886	5.546999931	0.500526316	0.805894737	60348.17361	3165.030841	5.610000134	
0.698705721	10.20257378	10.20257378	110792.1094	5.619999886	5.532999992	0.500526316	0.805894737	60353.17549	3170.032718	5.590000153	
0.698763602	10.20251465	10.20251465	110814.3672	5.610000134	5.508999825	0.500526316	0.805894737	60358.17384	3175.031071	5.590000153	
0.698821458	10.20246983	10.20246983	110815.7891	5.610000134	5.508999825	0.500526316	0.805894737	60363.17391	3180.031142	5.599999905	
0.698879371	10.20244694	10.20244694	110824.1328	5.610000134	5.539999962	0.500526316	0.805894737	60368.17433	3185.03156	5.619999886	
0.698937254	10.20255756	10.20255756	110841.5625	5.610000134	5.513999939	0.500526316	0.805894737	60373.1752	3190.032426	5.619999886	
0.698995145	10.2026329	10.2026329	110841.6953	5.590000153	5.528999806	0.500526316	0.805894737	60378.17397	3195.031202	5.610000134	
0.699053013	10.20264149	10.20264149	110857.3438	5.590000153	5.531000137	0.500526316	0.805894737	60383.17762	3200.034851	5.610000134	
0.699110798	10.20244026	10.20244026	110845.3828	5.590000153	5.525000095	0.500526316	0.805894737	60388.17877	3205.036002	5.610000134	
0.69916867	10.20238781	10.20238781	110858.9531	5.590000153	5.527999878	0.500526316	0.805894737	60393.18056	3210.037793	5.610000134	
0.699226608	10.20250702	10.20250702	110841.3125	5.599999905	5.501999855	0.500526316	0.805894737	60398.18036	3215.037588	5.590000153	
0.699284473	10.20260429	10.20260429	110861.5	5.610000134	5.519999981	0.500526316	0.805894737	60403.17298	3220.030212	5.590000153	
0.699342339	10.2025795	10.2025795	110875.1172	5.610000134	5.527999878	0.500526316	0.805894737	60408.17307	3225.030301	5.590000153	
0.699400206	10.20249653	10.20249653	110851.4453	5.619999886	5.52699995	0.500526316	0.805894737	60413.17896	3230.036188	5.590000153	
0.699458077	10.20264816	10.20264816	110875.0938	5.639999867	5.513000011	0.500526316	0.805894737	60418.17848	3235.035707	5.599999905	
0.699515958	10.20258617	10.20258617	110861.5078	5.650000095	5.50399971	0.500526316	0.805894737	60423.17811	3240.035338	5.610000134	
0.699573887	10.20253563	10.20253563	110852.6172	5.659999847	5.494999886	0.500526316	0.805894737	60428.17778	3245.035012	5.610000134	
0.69963163	10.20243359	10.20243359	110878.0156	5.659999847	5.492000103	0.500526316	0.805894737	60433.17784	3250.035066	5.619999886	
0.699689493	10.20250893	10.20250893	110886.9141	5.679999828	5.479000092	0.500526316	0.805894737	60438.17878	3255.036011	5.639999867	
0.699747497	10.20254707	10.20254707	110874.9766	5.670000076	5.473999977	0.500526316	0.805894737	60443.18383	3260.041059	5.650000095	
0.699805241	10.20250225	10.20250225	110889.5547	5.659999847	5.451000214	0.500526316	0.805894737	60448.17285	3265.03008	5.659999847	
0.699863107	10.20245743	10.20245743	110908.6406	5.619999886	5.470999718	0.500526316	0.805894737	60453.1722	3270.029426	5.659999847	
0.699920976	10.2025547	10.2025547	110902.7266	5.619999886	5.480999947	0.500526316	0.805894737	60458.18377	3275.040997	5.679999828	
0.699978895	10.20265198	10.20265198	110909.4766	5.610000134	5.482999802	0.500526316	0.805894737	60463.17284	3280.03007	5.670000076	
0.700036761	10.20256901	10.20256901	110892.5781	5.599999905	5.470999718	0.500526316	0.805894737	60468.17242	3285.02965	5.659999847	
0.700094624	10.20250797	10.20250797	110916.0859	5.599999905	5.467999935	0.500526316	0.805894737	60473.17234	3290.029574	5.619999886	
0.700152496	10.20241547	10.20241547	110917.4844	5.590000153	5.451000214	0.500526316	0.805894737	60478.17653	3295.033759	5.619999886	
0.700210378	10.20254707	10.20254707	110927.5781	5.590000153	5.445000172	0.500526316	0.805894737	60483.17611	3300.033338	5.610000134	
0.70026824	10.20254993	10.20254993	110913.3281	5.610000134	5.446000099	0.500526316	0.805894737	60488.17553	3305.032762	5.599999905	
0.700326112	10.20255089	10.20255089	110925.3906	5.590000153	5.455999851	0.500526316	0.805894737	60493.17563	3310.032859	5.599999905	
0.700383984	10.20248508	10.20248508	110917.875	5.579999924	5.468999863	0.500526316	0.805894737	60498.17669	3315.033924	5.590000153	
0.700441823	10.20244598	10.20244598	110932.3516	5.610000134	5.482999802	0.500526316	0.805894737	60503.17597	3320.033201	5.590000153	
0.700499703	10.20268345	10.20268345	110928.875	5.619999886	5.493999958	0.500526316	0.805894737	60508.17608	3325.033308	5.610000134	
0.700557561	10.20255756	10.20255756	110931.8359	5.619999886	5.486000061	0.500526316	0.805894737	60513.17623	3330.033466	5.590000153	
0.700615438	10.2024374	10.2024374	110936.4297	5.619999886	5.448999882	0.500526316	0.805894737	60518.17354	3335.030772	5.579999924	
0.700673304	10.20254421	10.20254421	110944.5313	5.619999886	5.40199995	0.500526316	0.805894737	60523.17436	3340.031587	5.610000134	
0.700731187	10.20248795	10.20248795	110944.2734	5.599999905	5.390999794	0.500526316	0.805894737	60528.17328	3345.03051	5.619999886	
0.700789057	10.20253944	10.20253944	110953.6172	5.599999905	5.414000034	0.500526316	0.805894737	60533.17388	3350.031108	5.619999886	
0.700846931	10.2025404	10.2025404	110935.8828	5.599999905	5.437999725	0.500526316	0.805894737	60538.17344	3355.03067	5.619999886	
0.700904898	10.20252895	10.20252895	110950.3984	5.610000134	5.415999889	0.500526316	0.805894737	60543.17458	3360.031813	5.619999886	
0.70096267	10.20268917	10.20268917	110977.0625	5.610000134	5.404999733	0.500526316	0.805894737	60548.17452	3365.031747	5.599999905	
0.701020539	10.20260811	10.20260811	110956.6484	5.610000134	5.414999962	0.500526316	0.805894737	60553.17485	3370.032078	5.599999905	
0.701078401	10.20248604	10.20248604	110960.7422	5.610000134	5.420000076	0.500526316	0.805894737	60558.18319	3375.040418	5.599999905	
0.701136354	10.20238209	10.20238209	110974.0078	5.599999905	5.416999817	0.500526316	0.805894737	60563.17467	3380.031901	5.610000134	
0.701194229	10.20250034	10.20250034	110962.8047	5.579999924	5.414000034	0.500526316	0.805894737	60568.17454	3385.031766	5.610000134	
0.701252095	10.20255375	10.20255375	110970.0156	5.570000172	5.403999806	0.500526316	0.805894737	60573.1738	3390.031034	5.610000134	
0.701309981	10.20251846	10.20251846	110994.3516	5.559999943	5.385000229	0.500526316	0.805894737	60578.18098	3395.038208	5.610000134	
0.701367829	10.20255756	10.20255756	110981.5781	5.559999943	5.385000229	0.500526316	0.805894737	60583.18136	3400.03859	5.599999905	
0.701425712	10.20244408	10.20244408	110998.875	5.550000191	5.403999806	0.500526316	0.805894737	60588.18102	3405.038247	5.579999924	
0.701483578	10.20269394	10.20269394	110979.4063	5.570000172	5.40899992	0.500526316	0.805894737	60593.18234	3410.039572	5.570000172	
0.701541452	10.20257378	10.20257378	110988.3359	5.559999943	5.446000099	0.500526316	0.805894737	60598.18044	3415.037674	5.559999943	
0.701599326	10.20254803	10.20254803	110974.7969	5.559999943	5.446000099	0.500526316	0.805894737	60603.18153	3420.038756	5.559999943	
0.701657185	10.20245171	10.20245171	110972.5703	5.579999924	5.419000149	0.500526316	0.805894737	60608.18117	3425.038404	5.550000191	
0.701715055	10.2025795	10.2025795	110987.6563	5.570000172	5.381000042	0.500526316	0.805894737	60613.18147	3430.038701	5.570000172	
0.701772934	10.20247746	10.20247746	110993.9375	5.579999924	5.371999741	0.500526316	0.805894737	60618.18172	3435.038954	5.559999943	
0.701830797	10.20251656	10.20251656	110988.1328	5.570000172	5.361000061	0.500526316	0.805894737	60623.18081	3440.038041	5.559999943	
0.70188866	10.20249462	10.20249462	110988.2344	5.590000153	5.370999813	0.500526316	0.805894737	60628.18073	3445.037957	5.579999924	
0.701946529	10.20264053	10.20264053	110989.0625	5.579999924	5.355000019	0.500526316	0.805894737	60633.18152	3450.038754	5.570000172	
0.702004422	10.20254898	10.20254898	110993.1953	5.599999905	5.386000156	0.500526316	0.805894737	60638.18088	3455.038109	5.579999924	
0.702062284	10.20258236	10.20258236	110993.3203	5.590000153	5.380000114	0.500526316	0.805894737	60643.18021	3460.037437	5.570000172	
0.702120141	10.20244598	10.20244598	110997.1094	5.579999924	5.400000095	0.500526316	0.805894737	60648.18011	3465.037345	5.590000153	
0.70217801	10.20252895	10.20252895	110994.0625	5.590000153	5.385000229	0.500526316	0.805894737	60653.18203	3470.039257	5.579999924	
0.702235891	10.20257568	10.20257568	111012.0391	5.619999886	5.361000061	0.500526316	0.805894737	60658.18135	3475.038586	5.599999905	
0.702293767	10.20254517	10.20254517	111010.8516	5.630000114	5.361999989	0.500526316	0.805894737	60663.1802	3480.03743	5.590000153	
0.702351631	10.2025795	10.2025795	111000.4922	5.619999886	5.362999916	0.500526316	0.805894737	60668.18008	3485.037312	5.579999924	
0.702409514	10.20254135	10.20254135	111022.1641	5.599999905	5.352000237	0.500526316	0.805894737	60673.181	3490.03823	5.590000153	
0.702467371	10.20257187	10.20257187	111016.0234	5.590000153	5.368000031	0.500526316	0.805894737	60678.18149	3495.038725	5.619999886	
0.702525248	10.20267963	10.20267963	111009.0391	5.570000172	5.377999783	0.500526316	0.805894737	60683.18088	3500.038115	5.630000114	
0.702583082	10.202528	10.202528	111005.5547	5.590000153	5.364999771	0.500526316	0.805894737	60688.18198	3505.039206	5.619999886	
0.702640993	10.20239258	10.20239258	111011.9688	5.579999924	5.355000019	0.500526316	0.805894737	60693.18087	3510.038102	5.599999905	
0.702698856	10.20254803	10.20254803	111002.7188	5.579999924	5.361999989	0.500526316	0.805894737	60698.18144	3515.038667	5.590000153	
0.702756687	10.20250225	10.20250225	111012.8906	5.599999905	5.382999897	0.500526316	0.805894737	60703.17828	3520.035516	5.570000172	
0.702814567	10.20261955	10.20261955	111018.4531	5.590000153	5.396999836	0.500526316	0.805894737	60708.18179	3525.039017	5.590000153	
0.702872481	10.20252609	10.20252609	111006.0313	5.590000153	5.395999908	0.500526316	0.805894737	60713.18112	3530.038346	5.579999924	
0.702930334	10.20254803	10.20254803	111020.8906	5.570000172	5.383999825	0.500526316	0.805894737	60718.17776	3535.034988	5.579999924	
0.702988208	10.20263386	10.20263386	111014.1563	5.559999943	5.375	0.500526316	0.805894737	60723.1786	3540.035828	5.599999905	
0.703046072	10.20248222	10.20248222	111022.6797	5.559999943	5.390999794	0.500526316	0.805894737	60728.18232	3545.039546	5.590000153	
0.703103946	10.20238876	10.20238876	111003.6484	5.570000172	5.369999886	0.500526316	0.805894737	60733.18084	3550.038071	5.590000153	
0.703161831	10.20239067	10.20239067	111020.4922	5.570000172	5.34100008	0.500526316	0.805894737	60738.18114	3555.038367	5.570000172	
0.703219681	10.20254421	10.20254421	110997.7109	5.579999924	5.327000141	0.500526316	0.805894737	60743.18058	3560.037808	5.559999943	
0.703277558	10.20247078	10.20247078	111015.1328	5.570000172	5.326000214	0.500526316	0.805894737	60748.18097	3565.0382	5.559999943	
0.703335426	10.20256138	10.20256138	111027.4453	5.579999924	5.321000099	0.500526316	0.805894737	60753.18221	3570.039438	5.570000172	
0.70339331	10.20246983	10.20246983	111039.6797	5.570000172	5.34100008	0.500526316	0.805894737	60758.18046	3575.037695	5.570000172	
0.703451179	10.20261669	10.20261669	111032.3203	5.590000153	5.348999977	0.500526316	0.805894737	60763.18102	3580.038251	5.579999924	
0.703509043	10.202631	10.202631	111020.2656	5.599999905	5.609000206	0.500526316	0.805894737	60768.18082	3585.038054	5.570000172	
0.703566909	10.20258331	10.20258331	111021.9453	5.590000153	5.730999947	0.500526316	0.805894737	60773.18196	3590.039189	5.579999924	
0.703624784	10.20249844	10.20249844	111031.6641	5.579999924	5.77699995	0.500526316	0.805894737	60778.18187	3595.039105	5.570000172	
0.703682641	10.20259285	10.20259285	111030.5078	5.599999905	5.717999935	0.500526316	0.805894737	60783.18133	3600.038563	5.590000153	
0.703740521	10.20255375	10.20255375	111038.2734	5.570000172	5.684000015	0.500526316	0.805894737	60788.18094	3605.038168	5.599999905	
0.703798391	10.20247269	10.20247269	111025.3984	5.539999962	5.646999836	0.500526316	0.805894737	60793.18135	3610.038577	5.590000153	
0.703856266	10.20245457	10.20245457	111031.7188	5.550000191	5.592999935	0.500526316	0.805894737	60798.18015	3615.037379	5.579999924	
0.703914126	10.20249653	10.20249653	111025.1328	5.559999943	5.548999786	0.500526316	0.805894737	60803.18097	3620.038202	5.599999905	
0.703972001	10.20261955	10.20261955	111030.1641	5.579999924	5.532000065	0.500526316	0.805894737	60808.18099	3625.038222	5.570000172	
0.704029868	10.20264053	10.20264053	111033.6953	5.610000134	5.502999783	0.500526316	0.805894737	60813.1814	3630.03863	5.539999962	
0.704087724	10.20253944	10.20253944	111032.8516	5.670000076	5.487999916	0.500526316	0.805894737	60818.18047	3635.0377	5.550000191	
0.704145662	10.20241737	10.20241737	111027.9922	5.699999809	5.474999905	0.500526316	0.805894737	60823.18084	3640.038074	5.559999943	
0.704203428	10.20258808	10.20258808	111030.7891	5.710000038	5.452000141	0.500526316	0.805894737	60828.18059	3645.037817	5.579999924	
0.704261403	10.20243168	10.20243168	111021.3984	5.71999979	5.429999828	0.500526316	0.805894737	60833.17939	3650.036619	5.610000134	
0.704319273	10.20256138	10.20256138	111026.5938	5.690000057	5.410999775	0.500526316	0.805894737	60838.18518	3655.04241	5.670000076	
0.704377044	10.20243549	10.20243549	111036.9922	5.670000076	5.387000084	0.500526316	0.805894737	60843.17621	3660.033436	5.699999809	
0.70443491	10.20256615	10.20256615	111028.0547	5.639999867	5.386000156	0.500526316	0.805894737	60848.18518	3665.042407	5.710000038	
0.704492889	10.20259285	10.20259285	111042.5781	5.619999886	5.386000156	0.500526316	0.805894737	60853.18519	3670.042418	5.71999979	
0.704550766	10.20259094	10.20259094	111039.7188	5.630000114	5.388999939	0.500526316	0.805894737	60858.17662	3675.03385	5.690000057	
0.70460863	10.20244598	10.20244598	111025.0313	5.619999886	5.402999878	0.500526316	0.805894737	60863.1762	3680.033429	5.670000076	
0.704666503	10.20236015	10.20236015	111034.8594	5.610000134	5.401000023	0.500526316	0.805894737	60868.18558	3685.042814	5.639999867	
0.704724334	10.20248413	10.20248413	111042.9063	5.610000134	5.40899992	0.500526316	0.805894737	60873.18617	3690.043396	5.619999886	
0.704782214	10.20246315	10.20246315	111030.5703	5.610000134	5.418000221	0.500526316	0.805894737	60878.18561	3695.042837	5.630000114	
0.704840095	10.20253277	10.20253277	111021.3828	5.610000134	5.414000034	0.500526316	0.805894737	60883.18585	3700.043081	5.619999886	
0.704897952	10.20249748	10.20249748	111050.1953	5.599999905	5.388000011	0.500526316	0.805894737	60888.18241	3705.039645	5.610000134	
0.704955814	10.20262909	10.20262909	111027.5	5.590000153	5.383999825	0.500526316	0.805894737	60893.1833	3710.040529	5.610000134	
0.705013705	10.20250034	10.20250034	111032.5547	5.579999924	5.399000168	0.500526316	0.805894737	60898.1842	3715.04143	5.610000134	
0.705071556	10.20254135	10.20254135	111021.6094	5.590000153	5.38199997	0.500526316	0.805894737	60903.18309	3720.040318	5.610000134	
0.70512943	10.20238495	10.20238495	111050.8828	5.579999924	5.385000229	0.500526316	0.805894737	60908.18236	3725.039586	5.599999905	
0.705187301	10.20255375	10.20255375	111032.7109	5.579999924	5.375999928	0.500526316	0.805894737	60913.18413	3730.04136	5.590000153	
0.705245172	10.20249653	10.20249653	111038.625	5.570000172	5.371999741	0.500526316	0.805894737	60918.18242	3735.039652	5.579999924	
0.705303045	10.20249844	10.20249844	111044.6328	5.550000191	5.360000134	0.500526316	0.805894737	60923.18275	3740.039983	5.590000153	
0.705360924	10.20242977	10.20242977	111032.7578	5.570000172	5.348999977	0.500526316	0.805894737	60928.18283	3745.040063	5.579999924	
0.705418787	10.20248699	10.20248699	111018.2344	5.579999924	5.326000214	0.500526316	0.805894737	60933.18282	3750.040048	5.579999924	
0.705476662	10.20262623	10.20262623	111019.9688	5.579999924	5.322999954	0.500526316	0.805894737	60938.18311	3755.040336	5.570000172	
0.705534526	10.20249653	10.20249653	111030.8516	5.570000172	5.322000027	0.500526316	0.805894737	60943.18384	3760.041073	5.550000191	
0.705592388	10.20232964	10.20232964	111012.8516	5.590000153	5.337999821	0.500526316	0.805894737	60948.18317	3765.040402	5.570000172	
0.70565026	10.20254135	10.20254135	111013.0313	5.579999924	5.347000122	0.500526316	0.805894737	60953.18357	3770.040802	5.579999924	
0.705708169	10.20257664	10.20257664	111033.4531	5.570000172	5.355000019	0.500526316	0.805894737	60958.18306	3775.040286	5.579999924	
0.705766018	10.20240879	10.20240879	111023.8906	5.579999924	5.410999775	0.500526316	0.805894737	60963.18228	3780.039511	5.570000172	
0.705823909	10.20250416	10.20250416	111026.1016	5.579999924	5.386000156	0.500526316	0.805894737	60968.18243	3785.03966	5.590000153	
0.705881768	10.20256901	10.20256901	111037.9219	5.570000172	5.373000145	0.500526316	0.805894737	60973.18584	3790.043067	5.579999924	
0.705939647	10.20267487	10.20267487	111031.1719	5.559999943	5.347000122	0.500526316	0.805894737	60978.18395	3795.041177	5.570000172	
0.7059975	10.20255947	10.20255947	111041.4297	5.550000191	5.371999741	0.500526316	0.805894737	60983.18575	3800.042977	5.579999924	
0.706055379	10.20257759	10.20257759	111032.1719	5.539999962	5.361000061	0.500526316	0.805894737	60988.18473	3805.04196	5.579999924	
0.706113255	10.20240688	10.20240688	111021.5391	5.550000191	5.350999832	0.500526316	0.805894737	60993.18551	3810.04274	5.570000172	
0.706171127	10.2025919	10.2025919	111008.8906	5.550000191	5.392000198	0.500526316	0.805894737	60998.18403	3815.041257	5.559999943	
0.706229005	10.20259762	10.20259762	111024.9766	5.529999733	5.390999794	0.500526316	0.805894737	61003.18475	3820.041976	5.550000191	
0.70628688	10.20260715	10.20260715	111016.1641	5.539999962	5.374000073	0.500526316	0.805894737	61008.18522	3825.042454	5.539999962	
0.706344738	10.20262146	10.20262146	111023.0156	5.539999962	5.331999779	0.500526316	0.805894737	61013.18533	3830.04256	5.550000191	
0.706402602	10.20244312	10.20244312	111015.5	5.539999962	5.324999809	0.500526316	0.805894737	61018.18607	3835.043297	5.550000191	
0.706460485	10.20267677	10.20267677	111014.3984	5.529999733	5.34800005	0.500526316	0.805894737	61023.18644	3840.043671	5.529999733	
0.706518364	10.20260429	10.20260429	111033.5313	5.519999981	5.322000027	0.500526316	0.805894737	61028.18539	3845.04262	5.539999962	
0.706576132	10.20240593	10.20240593	111031.7891	5.529999733	5.328000069	0.500526316	0.805894737	61033.18485	3850.042078	5.539999962	
0.70663412	10.20241737	10.20241737	111006.8672	5.539999962	5.324999809	0.500526316	0.805894737	61038.18594	3855.043169	5.539999962	
0.706691978	10.20246887	10.20246887	111020.4375	5.550000191	5.305999756	0.500526316	0.805894737	61043.18662	3860.043854	5.529999733	
0.706749839	10.20250225	10.20250225	110999.9688	5.539999962	5.297999859	0.500526316	0.805894737	61048.17778	3865.03501	5.519999981	
0.70680772	10.20248699	10.20248699	111007.7969	5.529999733	5.321000099	0.500526316	0.805894737	61053.18797	3870.045199	5.529999733	
0.706865584	10.20253086	10.20253086	110997.9531	5.829999924	5.356999874	0.500526316	0.805894737	61058.18689	3875.044121	5.539999962	
0.706923459	10.20257664	10.20257664	111012.1484	5.690000057	5.363999844	0.500526316	0.805894737	61063.18612	3880.043346	5.550000191	
0.706981317	10.20254326	10.20254326	110997.2656	5.619999886	5.34499979	0.500526316	0.805894737	61068.18701	3885.044239	5.539999962	
0.707039208	10.20257282	10.20257282	111009.3594	5.590000153	5.312999725	0.500526316	0.805894737	61073.18646	3890.043688	5.529999733	
