Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()					Time	Cum Time	Inlet	Outlet
0.611721982	10.20249558	10.20249558	114377.6719	3.279999971	5.085000038	0.500526316	0.805894737					52852.77922	1829.98803	5.085000038	3.279999971
0.61177986	10.20252419	10.20252419	114367.0938	3.089999914	5.102000237	0.500526316	0.805894737					52857.7799	1834.98871	5.102000237	3.089999914
0.611837827	10.20262623	10.20262623	114337.8281	3	5.09800005	0.500526316	0.805894737					52862.78822	1839.99703	5.09800005	3
0.611895595	10.20242691	10.20242691	114344.5	2.940000057	5.080999851	0.500526316	0.805894737					52867.77943	1844.98824	5.080999851	2.940000057
0.611953567	10.20248985	10.20248985	114326.8281	2.960000038	5.079999924	0.500526316	0.805894737					52872.78822	1849.99703	5.079999924	2.960000038
0.612011332	10.20260239	10.20260239	114289.0234	2.930000067	5.102000237	0.500526316	0.805894737					52877.77908	1854.98789	5.102000237	2.930000067
0.6120693	10.20262909	10.20262909	114296.0859	2.900000095	5.100999832	0.500526316	0.805894737					52882.78755	1859.99636	5.100999832	2.900000095
0.612127068	10.20257568	10.20257568	114268.6563	2.900000095	5.119999886	0.500526316	0.805894737					52887.77869	1864.9875	5.119999886	2.900000095
0.612185045	10.2025547	10.2025547	114263.6875	2.920000076	5.142000198	0.500526316	0.805894737					52892.78792	1869.99673	5.142000198	2.920000076
0.612242804	10.20254517	10.20254517	114258.5234	2.930000067	5.145999908	0.500526316	0.805894737					52897.77826	1874.98707	5.145999908	2.930000067
0.612300677	10.20254326	10.20254326	114257.375	2.920000076	5.126999855	0.500526316	0.805894737					52902.77846	1879.98727	5.126999855	2.920000076
0.612358543	10.20255375	10.20255375	114224.6875	2.920000076	5.153999806	0.500526316	0.805894737					52907.77812	1884.98693	5.153999806	2.920000076
0.612416518	10.20240688	10.20240688	114247.1406	2.889999867	5.123000145	0.500526316	0.805894737					52912.78716	1889.99597	5.123000145	2.889999867
0.612474385	10.20261288	10.20261288	114216.1094	2.930000067	5.105999947	0.500526316	0.805894737					52917.78688	1894.99569	5.105999947	2.930000067
0.612532256	10.20243359	10.20243359	114220.1797	2.980000019	5.106999874	0.500526316	0.805894737					52922.78691	1899.99572	5.106999874	2.980000019
0.612590123	10.20272923	10.20272923	114236.5234	2.930000067	5.110000134	0.500526316	0.805894737					52927.78658	1904.99539	5.110000134	2.930000067
0.612647998	10.2025919	10.2025919	114229.7969	2.920000076	5.106999874	0.500526316	0.805894737					52932.78706	1909.99587	5.106999874	2.920000076
0.612705877	10.20259857	10.20259857	114254.7109	2.920000076	5.120999813	0.500526316	0.805894737					52937.78781	1914.99662	5.120999813	2.920000076
0.612763726	10.20239639	10.20239639	114240.4922	2.940000057	5.144000053	0.500526316	0.805894737					52942.78595	1919.99476	5.144000053	2.940000057
0.612821599	10.20250893	10.20250893	114221.1875	2.930000067	5.164000034	0.500526316	0.805894737					52947.78613	1924.99494	5.164000034	2.930000067
0.61287947	10.20249844	10.20249844	114226.9297	2.950000048	5.170000076	0.500526316	0.805894737					52952.78617	1929.99498	5.170000076	2.950000048
0.612937352	10.20262909	10.20262909	114250.4063	2.960000038	5.170000076	0.500526316	0.805894737					52957.7872	1934.99601	5.170000076	2.960000038
0.612995219	10.20252514	10.20252514	114206.9922	2.970000029	5.228000164	0.500526316	0.805894737					52962.78691	1939.99572	5.228000164	2.970000029
0.613053016	10.20258713	10.20258713	114222.5469	2.980000019	5.220999718	0.500526316	0.805894737					52967.78055	1944.98936	5.220999718	2.980000019
0.613110876	10.20262337	10.20262337	114224.7813	3.019999981	5.179999828	0.500526316	0.805894737					52972.7797	1949.98851	5.179999828	3.019999981
0.613168728	10.20252991	10.20252991	114198.5781	3.009999991	5.179999828	0.500526316	0.805894737					52977.77806	1954.98687	5.179999828	3.009999991
0.6132267	10.20254421	10.20254421	114194.0781	3.019999981	5.18900013	0.500526316	0.805894737					52982.78688	1959.99569	5.18900013	3.019999981
0.613284585	10.20251465	10.20251465	114218.1406	2.99000001	5.195000172	0.500526316	0.805894737					52987.78812	1964.99693	5.195000172	2.99000001
0.613342439	10.20247936	10.20247936	114185.5938	2.960000038	5.190999985	0.500526316	0.805894737					52992.78672	1969.99553	5.190999985	2.960000038
0.613400313	10.20258808	10.20258808	114203.2734	2.970000029	5.172999859	0.500526316	0.805894737					52997.78706	1974.99587	5.172999859	2.970000029
0.613458176	10.20263577	10.20263577	114201.125	2.980000019	5.165999889	0.500526316	0.805894737					53002.78637	1979.99518	5.165999889	2.980000019
0.613516044	10.20252132	10.20252132	114186.5156	3.019999981	5.187999725	0.500526316	0.805894737					53007.78617	1984.99498	5.187999725	3.019999981
0.613573921	10.20266819	10.20266819	114203.9844	3.049999952	5.206999779	0.500526316	0.805894737					53012.78677	1989.99558	5.206999779	3.049999952
0.613631782	10.202631	10.202631	114206.2656	3.039999962	5.198999882	0.500526316	0.805894737					53017.78597	1994.99478	5.198999882	3.039999962
0.613689657	10.20248508	10.20248508	114181.7188	3.039999962	5.195000172	0.500526316	0.805894737					53022.78633	1999.99514	5.195000172	3.039999962
0.613747515	10.20232487	10.20232487	114192.2734	3.059999943	5.171000004	0.500526316	0.805894737					53027.7853	2004.99411	5.171000004	3.059999943
0.613805386	10.20252323	10.20252323	114176.1094	3.049999952	5.177000046	0.500526316	0.805894737					53032.78532	2009.99413	5.177000046	3.049999952
0.613863259	10.20250797	10.20250797	114175.2188	3.039999962	5.198999882	0.500526316	0.805894737					53037.78561	2014.99442	5.198999882	3.039999962
0.613921142	10.20245552	10.20245552	114179.0391	3.049999952	5.171999931	0.500526316	0.805894737					53042.78667	2019.99548	5.171999931	3.049999952
0.613979003	10.20253086	10.20253086	114185.1797	3.039999962	5.163000107	0.500526316	0.805894737					53047.78588	2024.99469	5.163000107	3.039999962
0.614036872	10.2025156	10.2025156	114161.3281	3.139999867	5.18599987	0.500526316	0.805894737					53052.7857	2029.99451	5.18599987	3.139999867
0.614094738	10.20267868	10.20267868	114175.8359	3.200000048	5.206999779	0.500526316	0.805894737					53057.78532	2034.99413	5.206999779	3.200000048
0.614152616	10.2027235	10.2027235	114179.3203	3.150000095	5.183000088	0.500526316	0.805894737					53062.78602	2039.99483	5.183000088	3.150000095
0.614210487	10.20249748	10.20249748	114171.0781	3.109999895	5.166999817	0.500526316	0.805894737					53067.78608	2044.99489	5.166999817	3.109999895
0.614268344	10.20237923	10.20237923	114160.1875	3.099999905	5.156000137	0.500526316	0.805894737					53072.78491	2049.99372	5.156000137	3.099999905
0.614326212	10.20256519	10.20256519	114166.1797	3.069999933	5.130000114	0.500526316	0.805894737					53077.78468	2054.99349	5.130000114	3.069999933
0.614384069	10.20261478	10.20261478	114163.9922	3.089999914	5.117000103	0.500526316	0.805894737					53082.78354	2059.99235	5.117000103	3.089999914
0.614441936	10.20258045	10.20258045	114162.8047	3.089999914	5.111999989	0.500526316	0.805894737					53087.78323	2064.99204	5.111999989	3.089999914
0.6144998	10.20250225	10.20250225	114145.4375	3.089999914	5.093999863	0.500526316	0.805894737					53092.78274	2069.99155	5.093999863	3.089999914
0.614557672	10.20254326	10.20254326	114154.0469	3.109999895	5.100999832	0.500526316	0.805894737					53097.78288	2074.99169	5.100999832	3.109999895
0.61461555	10.20265102	10.20265102	114156.0781	3.109999895	5.105000019	0.500526316	0.805894737					53102.78354	2079.99235	5.105000019	3.109999895
0.614673416	10.20257854	10.20257854	114153.6953	3.109999895	5.09800005	0.500526316	0.805894737					53107.78318	2084.99199	5.09800005	3.109999895
0.614731276	10.20256424	10.20256424	114135.5313	3.150000095	5.09499979	0.500526316	0.805894737					53112.78222	2089.99103	5.09499979	3.150000095
0.614789155	10.20248508	10.20248508	114155.0156	3.139999867	5.105000019	0.500526316	0.805894737					53117.78301	2094.99182	5.105000019	3.139999867
0.614847017	10.2025938	10.2025938	114138.8828	3.109999895	5.119999886	0.500526316	0.805894737					53122.78229	2099.9911	5.119999886	3.109999895
0.614904884	10.20261097	10.20261097	114156.7734	3.109999895	5.126999855	0.500526316	0.805894737					53127.78195	2104.99076	5.126999855	3.109999895
0.614962745	10.20247173	10.20247173	114153.0234	3.099999905	5.123000145	0.500526316	0.805894737					53132.78114	2109.98995	5.123000145	3.099999905
0.615020624	10.20252323	10.20252323	114109.7422	3.099999905	5.13199997	0.500526316	0.805894737					53137.7819	2114.99071	5.13199997	3.099999905
0.615078505	10.20263004	10.20263004	114122.6875	3.099999905	5.139999867	0.500526316	0.805894737					53142.78281	2119.99162	5.139999867	3.099999905
0.615136362	10.20262146	10.20262146	114138.0781	3.109999895	5.149000168	0.500526316	0.805894737					53147.78171	2124.99052	5.149000168	3.109999895
0.615194224	10.20252514	10.20252514	114093.4922	3.130000114	5.154999733	0.500526316	0.805894737					53152.78098	2129.98979	5.154999733	3.130000114
0.615252115	10.2023468	10.2023468	114089.4375	3.160000086	5.169000149	0.500526316	0.805894737					53157.78273	2134.99154	5.169000149	3.160000086
0.615309959	10.20253563	10.20253563	114115.2734	3.160000086	5.187999725	0.500526316	0.805894737					53162.78042	2139.98923	5.187999725	3.160000086
0.615367847	10.20250893	10.20250893	114088.1719	3.170000076	5.203999996	0.500526316	0.805894737					53167.78197	2144.99078	5.203999996	3.170000076
0.615425709	10.20250034	10.20250034	114087.6953	3.210000038	5.209000111	0.500526316	0.805894737					53172.78127	2149.99008	5.209000111	3.210000038
0.615483585	10.20259666	10.20259666	114098.0469	3.210000038	5.21600008	0.500526316	0.805894737					53177.78176	2154.99057	5.21600008	3.210000038
0.615541443	10.20246887	10.20246887	114083.2266	3.230000019	5.225999832	0.500526316	0.805894737					53182.78065	2159.98946	5.225999832	3.230000019
0.615599322	10.20265102	10.20265102	114101.8125	3.220000029	5.193999767	0.500526316	0.805894737					53187.78146	2164.99027	5.193999767	3.220000029
0.615657181	10.20254993	10.20254993	114078.375	3.220000029	5.170000076	0.500526316	0.805894737					53192.78044	2169.98925	5.170000076	3.220000029
0.615715062	10.20267677	10.20267677	114055.9453	3.210000038	5.106999874	0.500526316	0.805894737					53197.78133	2174.99014	5.106999874	3.210000038
0.615772919	10.20237637	10.20237637	114050.1641	3.200000048	5.087999821	0.500526316	0.805894737					53202.78018	2179.98899	5.087999821	3.200000048
0.61583078	10.20251846	10.20251846	114053.5391	3.210000038	5.081999779	0.500526316	0.805894737					53207.77939	2184.9882	5.081999779	3.210000038
0.615888649	10.20260811	10.20260811	114025.8359	3.200000048	5.097000122	0.500526316	0.805894737					53212.77927	2189.98808	5.097000122	3.200000048
0.615946516	10.20254421	10.20254421	114039.5391	3.25	5.070000172	0.500526316	0.805894737					53217.77901	2194.98782	5.070000172	3.25
0.616004397	10.20255184	10.20255184	114032.9766	3.25	5.085999966	0.500526316	0.805894737					53222.77989	2199.9887	5.085999966	3.25
0.616062258	10.20252323	10.20252323	114017.2734	3.24000001	5.113999844	0.500526316	0.805894737					53227.7791	2204.98791	5.113999844	3.24000001
0.616120128	10.20271111	10.20271111	114026.2031	3.25	5.105999947	0.500526316	0.805894737					53232.77906	2209.98787	5.105999947	3.25
0.616178004	10.20269775	10.20269775	114010.1094	3.259999991	5.12899971	0.500526316	0.805894737					53237.77955	2214.98836	5.12899971	3.259999991
0.616235861	10.20259762	10.20259762	114010.9922	3.269999981	5.135000229	0.500526316	0.805894737					53242.77835	2219.98716	5.135000229	3.269999981
0.616293733	10.20247555	10.20247555	114023.9219	3.339999914	5.166999817	0.500526316	0.805894737					53247.7785	2224.98731	5.166999817	3.339999914
0.616351612	10.20252228	10.20252228	114018.3359	3.369999886	5.186999798	0.500526316	0.805894737					53252.7793	2229.98811	5.186999798	3.369999886
0.616409478	10.20256901	10.20256901	114019.4844	3.389999867	5.179999828	0.500526316	0.805894737					53257.77887	2234.98768	5.179999828	3.389999867
0.616467345	10.20260906	10.20260906	114040.8516	3.389999867	5.157999992	0.500526316	0.805894737					53262.77859	2239.9874	5.157999992	3.389999867
0.616525222	10.20256233	10.20256233	114011.2969	3.380000114	5.146999836	0.500526316	0.805894737					53267.7792	2244.98801	5.146999836	3.380000114
0.616583092	10.20258808	10.20258808	114004.1172	3.470000029	5.146999836	0.500526316	0.805894737					53272.77914	2249.98795	5.146999836	3.470000029
0.616640953	10.20263386	10.20263386	114009.2109	3.430000067	5.142000198	0.500526316	0.805894737					53277.7783	2254.98711	5.142000198	3.430000067
0.616698824	10.20261192	10.20261192	113992.375	3.420000076	5.140999794	0.500526316	0.805894737					53282.77835	2259.98716	5.140999794	3.420000076
0.616756702	10.20241165	10.20241165	113981.5703	3.430000067	5.145999908	0.500526316	0.805894737					53287.77908	2264.98789	5.145999908	3.430000067
0.616814561	10.20251846	10.20251846	114004.6406	3.440000057	5.144000053	0.500526316	0.805894737					53292.77808	2269.98689	5.144000053	3.440000057
0.616872437	10.20248413	10.20248413	113986.5859	3.470000029	5.231999874	0.500526316	0.805894737					53297.77853	2274.98734	5.231999874	3.470000029
0.616930299	10.20242977	10.20242977	113996.8438	3.450000048	5.195000172	0.500526316	0.805894737					53302.7778	2279.98661	5.195000172	3.450000048
0.616988155	10.20252609	10.20252609	113995.5469	3.440000057	5.143000126	0.500526316	0.805894737					53307.77657	2284.98538	5.143000126	3.440000057
0.617046021	10.20256233	10.20256233	113986.0703	3.440000057	5.119999886	0.500526316	0.805894737					53312.77621	2289.98502	5.119999886	3.440000057
0.617103924	10.20268154	10.20268154	113976.4688	3.450000048	5.124000073	0.500526316	0.805894737					53317.779	2294.98781	5.124000073	3.450000048
0.617161801	10.20253754	10.20253754	113982.3281	3.470000029	5.147999764	0.500526316	0.805894737					53322.77962	2299.98843	5.147999764	3.470000029
0.617219661	10.20264435	10.20264435	113936.25	3.460000038	5.126999855	0.500526316	0.805894737					53327.77868	2304.98749	5.126999855	3.460000038
0.617277527	10.20249653	10.20249653	113965.3516	3.440000057	5.126999855	0.500526316	0.805894737					53332.77837	2309.98718	5.126999855	3.440000057
0.617335396	10.20259857	10.20259857	113985.3125	3.420000076	5.142000198	0.500526316	0.805894737					53337.77821	2314.98702	5.142000198	3.420000076
0.617393276	10.20250797	10.20250797	113931.7891	3.480000019	5.137000084	0.500526316	0.805894737					53342.77908	2319.98789	5.137000084	3.480000019
0.617451151	10.20244503	10.20244503	113943.9766	3.5	5.126999855	0.500526316	0.805894737					53347.77948	2324.98829	5.126999855	3.5
0.617509024	10.20260239	10.20260239	113936.4688	3.5	5.135000229	0.500526316	0.805894737					53352.77968	2329.98849	5.135000229	3.5
0.61756689	10.2025156	10.2025156	113939.1641	3.49000001	5.121999741	0.500526316	0.805894737					53357.77928	2334.98809	5.121999741	3.49000001
0.617624808	10.20265293	10.20265293	113938.5313	3.460000038	5.125	0.500526316	0.805894737					53362.78339	2339.9922	5.125	3.460000038
0.617682616	10.20248604	10.20248604	113949.4766	3.440000057	5.117000103	0.500526316	0.805894737					53367.77805	2344.98686	5.117000103	3.440000057
0.617740597	10.20246887	10.20246887	113929.7344	3.450000048	5.130000114	0.500526316	0.805894737					53372.78756	2349.99637	5.130000114	3.450000048
0.617798371	10.20250988	10.20250988	113918.2969	3.460000038	5.135000229	0.500526316	0.805894737					53377.77928	2354.98809	5.135000229	3.460000038
0.617856232	10.20251179	10.20251179	113912.3516	4.010000229	5.154999733	0.500526316	0.805894737					53382.7784	2359.98721	5.154999733	4.010000229
0.617914101	10.20246029	10.20246029	113902.1328	3.779999971	5.187999725	0.500526316	0.805894737					53387.77834	2364.98715	5.187999725	3.779999971
0.617971973	10.20247841	10.20247841	113894.875	3.660000086	5.180999756	0.500526316	0.805894737					53392.77848	2369.98729	5.180999756	3.660000086
0.618029974	10.20248508	10.20248508	113903.0938	3.569999933	5.169000149	0.500526316	0.805894737					53397.78973	2374.99854	5.169000149	3.569999933
0.618087815	10.20247746	10.20247746	113887.4297	3.630000114	5.156000137	0.500526316	0.805894737					53402.78717	2379.99598	5.156000137	3.630000114
0.618145688	10.20261669	10.20261669	113889.7031	3.559999943	5.138999939	0.500526316	0.805894737					53407.7874	2384.99621	5.138999939	3.559999943
0.6182035	10.20261955	10.20261955	113894.6094	3.549999952	5.138999939	0.500526316	0.805894737					53412.78243	2389.99124	5.138999939	3.549999952
0.618261373	10.20246124	10.20246124	113853.5078	3.519999981	5.150000095	0.500526316	0.805894737					53417.78258	2394.99139	5.150000095	3.519999981
0.618319248	10.20246983	10.20246983	113873.3203	3.5	5.137000084	0.500526316	0.805894737					53422.78305	2399.99186	5.137000084	3.5
0.618377129	10.20260429	10.20260429	113858.6875	3.480000019	5.111000061	0.500526316	0.805894737					53427.78395	2404.99276	5.111000061	3.480000019
0.618435003	10.20251656	10.20251656	113854.4766	3.49000001	5.103000164	0.500526316	0.805894737					53432.78425	2409.99306	5.103000164	3.49000001
0.618492859	10.20259857	10.20259857	113852.6094	3.470000029	5.098999977	0.500526316	0.805894737					53437.78302	2414.99183	5.098999977	3.470000029
0.61855074	10.20241547	10.20241547	113835.1016	3.509999991	5.105999947	0.500526316	0.805894737					53442.78392	2419.99273	5.105999947	3.509999991
0.618608614	10.20266914	10.20266914	113856.2656	3.519999981	5.132999897	0.500526316	0.805894737					53447.78422	2424.99303	5.132999897	3.519999981
0.618666481	10.20257854	10.20257854	113832.8281	3.519999981	5.143000126	0.500526316	0.805894737					53452.78394	2429.99275	5.143000126	3.519999981
0.61872437	10.20258045	10.20258045	113822.3359	3.529999971	5.146999836	0.500526316	0.805894737					53457.78558	2434.99439	5.146999836	3.529999971
0.618782237	10.20231152	10.20231152	113809.6797	3.549999952	5.12899971	0.500526316	0.805894737					53462.78525	2439.99406	5.12899971	3.549999952
0.618840116	10.20247364	10.20247364	113814.3281	3.549999952	5.135000229	0.500526316	0.805894737					53467.78599	2444.9948	5.135000229	3.549999952
0.618897972	10.20246792	10.20246792	113782.6719	3.519999981	5.126999855	0.500526316	0.805894737					53472.78477	2449.99358	5.126999855	3.519999981
0.618955845	10.20246315	10.20246315	113776.8125	3.480000019	5.139999867	0.500526316	0.805894737					53477.785	2454.99381	5.139999867	3.480000019
0.619013725	10.20248985	10.20248985	113792.4375	3.470000029	5.138000011	0.500526316	0.805894737					53482.78587	2459.99468	5.138000011	3.470000029
0.6190716	10.20249367	10.20249367	113773.3047	3.5	5.13199997	0.500526316	0.805894737					53487.78621	2464.99502	5.13199997	3.5
0.619129467	10.20269299	10.20269299	113771.7188	3.519999981	5.136000156	0.500526316	0.805894737					53492.78598	2469.99479	5.136000156	3.519999981
0.619187352	10.20261288	10.20261288	113750.7344	3.539999962	5.123000145	0.500526316	0.805894737					53497.78719	2474.996	5.123000145	3.539999962
0.619245217	10.20252895	10.20252895	113751.0781	3.539999962	5.136000156	0.500526316	0.805894737					53502.78673	2479.99554	5.136000156	3.539999962
0.619303086	10.20239449	10.20239449	113740.3906	3.559999943	5.143000126	0.500526316	0.805894737					53507.7866	2484.99541	5.143000126	3.559999943
0.619361003	10.2025795	10.2025795	113757.7422	3.650000095	5.137000084	0.500526316	0.805894737					53512.79069	2489.9995	5.137000084	3.650000095
0.619418877	10.20258045	10.20258045	113751.9375	3.630000114	5.146999836	0.500526316	0.805894737					53517.79101	2494.99982	5.146999836	3.630000114
0.619476744	10.20260715	10.20260715	113745.5313	3.660000086	5.157999992	0.500526316	0.805894737					53522.79071	2499.99952	5.157999992	3.660000086
0.619534613	10.20254993	10.20254993	113746.9766	3.680000067	5.125999928	0.500526316	0.805894737					53527.79059	2504.9994	5.125999928	3.680000067
0.619592479	10.20258236	10.20258236	113739.6719	3.700000048	5.106999874	0.500526316	0.805894737					53532.79017	2509.99898	5.106999874	3.700000048
0.619650368	10.20265675	10.20265675	113722.1719	3.700000048	5.093999863	0.500526316	0.805894737					53537.7918	2515.00061	5.093999863	3.700000048
0.619708228	10.20265198	10.20265198	113718.0234	3.690000057	5.071000099	0.500526316	0.805894737					53542.79088	2519.99969	5.071000099	3.690000057
0.619766113	10.2025547	10.2025547	113709.1094	3.660000086	5.066999912	0.500526316	0.805894737					53547.79215	2525.00096	5.066999912	3.660000086
0.619823984	10.20249081	10.20249081	113711.2656	3.670000076	5.072999954	0.500526316	0.805894737					53552.79219	2530.001	5.072999954	3.670000076
0.619881857	10.20254135	10.20254135	113721.8203	3.670000076	5.105999947	0.500526316	0.805894737					53557.79241	2535.00122	5.105999947	3.670000076
0.619939721	10.20251846	10.20251846	113696.7734	3.670000076	5.114999771	0.500526316	0.805894737					53562.79189	2540.0007	5.114999771	3.670000076
0.61999761	10.20251656	10.20251656	113703.9141	3.650000095	5.116000176	0.500526316	0.805894737					53567.79348	2545.00229	5.116000176	3.650000095
0.620055476	10.20250511	10.20250511	113700.0859	3.650000095	5.140999794	0.500526316	0.805894737					53572.79309	2550.0019	5.140999794	3.650000095
0.620113334	10.20260143	10.20260143	113685.2188	3.650000095	5.138999939	0.500526316	0.805894737					53577.79209	2555.0009	5.138999939	3.650000095
0.62017122	10.20258808	10.20258808	113686	3.650000095	5.147999764	0.500526316	0.805894737					53582.7934	2560.00221	5.147999764	3.650000095
0.620229096	10.20256805	10.20256805	113672.6094	3.650000095	5.149000168	0.500526316	0.805894737					53587.79387	2565.00268	5.149000168	3.650000095
0.620286951	10.202425	10.202425	113679.7344	3.690000057	5.168000221	0.500526316	0.805894737					53592.79258	2570.00139	5.168000221	3.690000057
0.620344828	10.20256329	10.20256329	113654.6094	3.730000019	5.156000137	0.500526316	0.805894737					53597.79313	2575.00194	5.156000137	3.730000019
0.620402713	10.20255184	10.20255184	113644.75	3.75	5.136000156	0.500526316	0.805894737					53602.79444	2580.00325	5.136000156	3.75
0.620460576	10.20248413	10.20248413	113648.6719	3.74000001	5.142000198	0.500526316	0.805894737					53607.79379	2585.0026	5.142000198	3.74000001
0.620518459	10.20247746	10.20247746	113656.3359	3.75	5.154999733	0.500526316	0.805894737					53612.79489	2590.0037	5.154999733	3.75
0.620576318	10.20259666	10.20259666	113649.2578	3.75	5.138999939	0.500526316	0.805894737					53617.79389	2595.0027	5.138999939	3.75
0.620634197	10.20266056	10.20266056	113647.3594	3.720000029	5.132999897	0.500526316	0.805894737					53622.7946	2600.00341	5.132999897	3.720000029
0.620692082	10.20260429	10.20260429	113656.4531	3.700000048	5.139999867	0.500526316	0.805894737					53627.79588	2605.00469	5.139999867	3.700000048
0.620749953	10.20261955	10.20261955	113642.0234	3.690000057	5.147999764	0.500526316	0.805894737					53632.7959	2610.00471	5.147999764	3.690000057
0.620807811	10.20241737	10.20241737	113640.9922	3.700000048	5.137000084	0.500526316	0.805894737					53637.79484	2615.00365	5.137000084	3.700000048
0.620865687	10.20258713	10.20258713	113633.7734	3.710000038	5.113999844	0.500526316	0.805894737					53642.79535	2620.00416	5.113999844	3.710000038
0.620923563	10.20258713	10.20258713	113619.2969	3.710000038	5.090000153	0.500526316	0.805894737					53647.79583	2625.00464	5.090000153	3.710000038
0.620981396	10.20251274	10.20251274	113624.4844	3.730000019	5.105999947	0.500526316	0.805894737					53652.79261	2630.00142	5.105999947	3.730000019
0.621039373	10.20255947	10.20255947	113615.7422	3.74000001	5.104000092	0.500526316	0.805894737					53657.80186	2635.01067	5.104000092	3.74000001
0.621097172	10.20255947	10.20255947	113605.0625	3.779999971	5.111999989	0.500526316	0.805894737					53662.79569	2640.0045	5.111999989	3.779999971
0.621155049	10.2026577	10.2026577	113612.4297	3.819999933	5.104000092	0.500526316	0.805894737					53667.7962	2645.00501	5.104000092	3.819999933
0.621212999	10.20259094	10.20259094	113615.4219	3.829999924	5.093999863	0.500526316	0.805894737					53672.80309	2650.0119	5.093999863	3.829999924
0.621270873	10.20261478	10.20261478	113568.2656	3.809999943	5.103000164	0.500526316	0.805894737					53677.80345	2655.01226	5.103000164	3.809999943
0.621328735	10.20242691	10.20242691	113569.0859	3.809999943	5.098999977	0.500526316	0.805894737					53682.80273	2660.01154	5.098999977	3.809999943
0.621386613	10.20256519	10.20256519	113591.75	3.809999943	5.107999802	0.500526316	0.805894737					53687.80338	2665.01219	5.107999802	3.809999943
0.621444481	10.20246601	10.20246601	113548.0703	3.799999952	5.09100008	0.500526316	0.805894737					53692.80316	2670.01197	5.09100008	3.799999952
0.62150236	10.20250034	10.20250034	113553.1016	3.769999981	5.090000153	0.500526316	0.805894737					53697.80389	2675.0127	5.090000153	3.769999981
0.621560237	10.2025404	10.2025404	113554.3594	3.759999991	5.121999741	0.500526316	0.805894737					53702.80444	2680.01325	5.121999741	3.759999991
0.621618114	10.20255375	10.20255375	113525.9609	3.859999895	5.136000156	0.500526316	0.805894737					53707.80502	2685.01383	5.136000156	3.859999895
0.621675978	10.20263672	10.20263672	113519.6563	3.99000001	5.116000176	0.500526316	0.805894737					53712.80451	2690.01332	5.116000176	3.99000001
0.621733843	10.20261574	10.20261574	113520.1563	3.99000001	5.113999844	0.500526316	0.805894737					53717.80403	2695.01284	5.113999844	3.99000001
0.621791724	10.20245838	10.20245838	113496.5313	3.99000001	5.144000053	0.500526316	0.805894737					53722.80494	2700.01375	5.144000053	3.99000001
0.6218496	10.20252228	10.20252228	113499.4063	3.970000029	5.153999806	0.500526316	0.805894737					53727.8054	2705.01421	5.153999806	3.970000029
0.621907482	10.20256519	10.20256519	113494.0234	3.900000095	5.170000076	0.500526316	0.805894737					53732.80648	2710.01529	5.170000076	3.900000095
0.621965353	10.20246506	10.20246506	113494.5391	3.869999886	5.168000221	0.500526316	0.805894737					53737.8065	2715.01531	5.168000221	3.869999886
0.622023133	10.20256138	10.20256138	113476.6563	3.829999924	5.19299984	0.500526316	0.805894737					53742.79866	2720.00747	5.19299984	3.829999924
0.622081111	10.20264053	10.20264053	113475.4844	3.829999924	5.191999912	0.500526316	0.805894737					53747.80802	2725.01683	5.191999912	3.829999924
0.62213887	10.20275688	10.20275688	113456.0859	3.809999943	5.18900013	0.500526316	0.805894737					53752.79834	2730.00715	5.18900013	3.809999943
0.622196739	10.20255947	10.20255947	113479.6094	3.799999952	5.18599987	0.500526316	0.805894737					53757.79822	2735.00703	5.18599987	3.799999952
0.622254615	10.20255375	10.20255375	113448.4141	3.799999952	5.156000137	0.500526316	0.805894737					53762.79874	2740.00755	5.156000137	3.799999952
0.622312501	10.20251846	10.20251846	113434.2344	3.829999924	5.149000168	0.500526316	0.805894737					53767.80005	2745.00886	5.149000168	3.829999924
0.622370485	10.20250034	10.20250034	113431.2891	3.920000076	5.135000229	0.500526316	0.805894737					53772.80992	2750.01873	5.135000229	3.920000076
0.622428347	10.20245075	10.20245075	113436.5859	3.910000086	5.125	0.500526316	0.805894737					53777.80915	2755.01796	5.125	3.910000086
0.622486111	10.2025547	10.2025547	113426.0234	3.930000067	5.112999916	0.500526316	0.805894737					53782.79996	2760.00877	5.112999916	3.930000067
0.622544092	10.20257854	10.20257854	113434.8906	3.930000067	5.118999958	0.500526316	0.805894737					53787.80957	2765.01838	5.118999958	3.930000067
0.622601962	10.2024374	10.2024374	113417.7188	3.940000057	5.137000084	0.500526316	0.805894737					53792.80955	2770.01836	5.137000084	3.940000057
0.622659835	10.20264435	10.20264435	113409.7656	3.940000057	5.147999764	0.500526316	0.805894737					53797.80978	2775.01859	5.147999764	3.940000057
0.62271761	10.20263958	10.20263958	113417.9219	3.950000048	5.137000084	0.500526316	0.805894737					53802.80151	2780.01032	5.137000084	3.950000048
0.622775584	10.20257187	10.20257187	113401.4063	3.940000057	5.147999764	0.500526316	0.805894737					53807.81042	2785.01923	5.147999764	3.940000057
0.622833409	10.20242691	10.20242691	113383.3125	3.940000057	5.152999878	0.500526316	0.805894737					53812.80652	2790.01533	5.152999878	3.940000057
0.622891274	10.20255089	10.20255089	113401.375	3.960000038	5.161999703	0.500526316	0.805894737					53817.80606	2795.01487	5.161999703	3.960000038
