Day fraction since midnight on 	Photometer (mg/L)	Photometer (volts)	Source pressure (Pa)
0.664922378	7.460710049	0.868859172	104142.75
0.664933938	7.362870693	0.892418265	104142.75
0.664945525	7.37174511	0.890270829	104142.75
0.6649571	7.296964169	0.908431709	104142.75
0.664968666	7.229816914	0.924866557	104142.75
0.664980135	7.219039917	0.927515566	104142.75
0.664991711	7.155421257	0.943217874	104142.75
0.665003383	7.180567741	0.936998069	104142.75
0.66501486	7.181099892	0.936866701	104142.75
0.665026542	7.12041235	0.951905668	104142.75
0.665038114	7.078206062	0.962424278	104142.75
0.665049687	6.956219673	0.993101597	104142.75
0.665061185	6.946264267	0.99562335	104142.75
0.665072761	6.991399288	0.98421222	104142.75
0.665084344	6.990371704	0.98447144	104142.75
0.665095913	6.999741554	0.982109368	104142.75
0.665107482	6.92745018	1.000396729	104142.75
0.665119055	6.943873882	0.996229351	104142.75
0.665130627	6.852327824	1.019555211	104142.75
0.665142203	6.790006161	1.035569668	104142.75
0.66515387	6.804074287	1.03194499	104142.75
0.665165451	6.795744896	1.0340904	104142.75
0.665176926	6.707734585	1.05687952	104142.75
0.665188501	6.705416203	1.057482839	104142.75
0.665200084	6.663031101	1.068539619	104142.75
0.665211662	6.618727207	1.080152392	104142.75
0.665223232	6.579452992	1.090494156	104142.75
0.665234843	6.578321457	1.090792775	104142.75
0.665246423	6.557385922	1.096324563	104142.75
0.665257992	6.450361729	1.124803543	104142.75
0.665269562	6.460497856	1.122091889	104142.75
0.665281142	6.455433369	1.123446345	104142.75
0.665292683	6.368268013	1.146876931	104142.75
0.665304249	6.379891396	1.143739462	104142.75
0.665315819	6.357350826	1.149827361	104142.75
0.665327396	6.388238907	1.141488791	104142.75
0.665338965	6.346538067	1.152753234	104142.75
0.665350607	6.266488552	1.174521923	104142.75
0.665362169	6.288163185	1.168608666	104142.75
0.665373735	6.236953259	1.182602286	104142.75
0.665385316	6.173242569	1.200122237	104142.75
0.665396902	6.128996372	1.21236217	104142.75
0.665408477	6.108113766	1.218159676	104142.75
0.665420058	6.041101456	1.236854076	104142.75
0.665431616	6.027018547	1.240800381	104142.75
0.665443189	6.027450085	1.240679383	104142.75
0.665454781	5.985692978	1.252415896	104142.75
0.665466319	5.967357159	1.257586479	104142.75
0.665477884	6.053365231	1.233422518	104142.75
0.665489467	6.048265934	1.234848738	104142.75
0.665501032	6.03676796	1.238067746	104142.75
0.665512622	5.948348045	1.26295805	104142.75
0.665524212	5.887367249	1.280265927	104142.75
0.66553578	5.851884365	1.290390372	104142.75
0.665547363	5.890038967	1.279505253	104142.75
0.665558925	5.792974949	1.307286859	104142.75
0.665570506	5.705307961	1.332635403	104142.75
0.665582093	5.64248991	1.350949884	104142.75
0.665593659	5.654482842	1.347443581	104142.75
0.66560523	5.678899765	1.340319276	104142.75
0.665616802	5.657844544	1.346461535	104142.75
0.665628397	5.616672516	1.358513713	104142.75
0.665639973	5.620549679	1.357376456	104142.75
0.665651539	5.649912357	1.348779321	104142.75
0.665663124	5.591267109	1.365977883	104142.75
0.665674699	5.522476196	1.386293769	104142.75
0.66568626	5.431108475	1.413516045	104142.75
0.665697743	5.427382469	1.414632082	104142.75
0.665709328	5.428049564	1.414432168	104142.75
0.665720898	5.389097214	1.426125288	104142.75
0.665732475	5.341187954	1.440575838	104142.75
0.665744057	5.312004089	1.449415922	104142.75
0.665755644	5.289739609	1.456179142	104142.75
0.665767209	5.261968136	1.464638472	104142.75
0.66577879	5.248803616	1.468657494	104142.75
0.665790362	5.215362072	1.478893042	104142.75
0.665801939	5.228932858	1.474734902	104142.75
0.665813586	5.208590984	1.480970144	104142.75
0.665825151	5.212534428	1.479760289	104142.75
0.665836728	5.158155441	1.496490121	104142.75
0.6658483	5.131532669	1.50471735	104142.75
0.665859882	5.047786713	1.530754924	104142.75
0.665871358	5.039311409	1.533403397	104142.75
0.665883045	4.992400169	1.548107624	104142.75
0.665894511	4.988846779	1.549224496	104142.75
0.665906086	5.010291576	1.542490602	104142.75
0.665917646	5.006056786	1.543819189	104142.75
0.665929276	4.926845074	1.568783164	104142.75
0.665940849	4.889907837	1.580498815	104142.75
0.665952427	4.845716	1.594578147	104142.75
0.665964006	4.834165096	1.598269582	104142.75
0.665975588	4.771422863	1.618402481	104142.75
0.665987074	4.779955864	1.615656257	104142.75
0.665998786	4.783969879	1.61436522	104142.75
0.666010354	4.751776695	1.624735236	104142.75
0.666021817	4.745713234	1.626692534	104142.75
0.666033496	4.750072002	1.625285387	104142.75
0.666044998	4.717547417	1.635801554	104142.75
0.666056573	4.71634531	1.636190891	104142.75
0.66606813	4.707513809	1.639053345	104142.75
0.666079723	4.675708771	1.649384737	104142.75
0.666091281	4.664974213	1.652879715	104142.75
0.666102873	4.682913303	1.647041202	104142.75
0.66611444	4.664556027	1.65301609	104142.75
0.666126006	4.562757492	1.686368704	104142.75
0.666137585	4.530358791	1.697062373	104142.75
0.666149164	4.526557446	1.698319435	104142.75
0.666160754	4.535939217	1.695217729	104142.75
0.666172309	4.487069607	1.711410046	104142.75
0.66618389	4.420643807	1.733559489	104142.75
0.666195471	4.413273335	1.736027122	104142.75
0.666207035	4.379891396	1.747228622	104142.75
0.666218586	4.320151806	1.767377496	104142.75
0.666230153	4.32505703	1.765718103	104142.75
0.666241744	4.294267654	1.776148915	104142.75
0.666253299	4.271366119	1.783930421	104142.75
0.666264889	4.273430824	1.783228159	104142.75
0.666276538	4.263963699	1.786449909	104142.75
0.666288113	4.244783402	1.792987466	104142.75
0.66629969	4.235280991	1.796231389	104142.75
0.666311263	4.227468967	1.798900843	104142.75
0.66632283	4.14625597	1.826788664	104142.75
0.666334413	4.100848675	1.842490196	104142.75
0.666345987	4.077302456	1.850663185	104142.75
0.666357571	4.145330906	1.827107787	104142.75
0.666369141	4.118149757	1.83649838	104142.75
0.666380709	4.062282085	1.85588789	104142.75
0.666392292	4.045938015	1.861582875	104142.75
0.666403866	3.969041824	1.888514757	104142.75
0.666415424	3.959447622	1.891891003	104142.75
0.666427002	3.923471212	1.904583216	104142.75
0.666438576	3.95423913	1.893725395	104142.75
0.666450146	3.943176985	1.89762497	104142.75
0.666461739	3.973704577	1.886875153	104142.75
0.666473315	3.958756447	1.892134428	104142.75
0.666484882	3.920695305	1.905564547	104142.75
0.666496461	3.888974667	1.916800499	104142.75
0.666508033	3.889853239	1.916488767	104142.75
0.666519674	3.8671875	1.924540639	104142.75
0.666531173	3.76623416	1.960648537	104142.75
0.666542751	3.752804518	1.965482235	104142.75
0.666554324	3.764404535	1.961306691	104142.75
0.666565809	3.762232542	1.962088108	104142.75
0.6665774	3.744151831	1.968600392	104142.75
0.666588948	3.745301724	1.968185782	104142.75
0.666600533	3.729426146	1.973913789	104142.75
0.666612215	3.653193474	2.001558781	104142.75
0.666623697	3.56021905	2.03559041	104142.75
0.666635288	3.58276701	2.027305126	104142.75
0.666646844	3.552449703	2.038450003	104142.75
0.666658426	3.499317408	2.058071852	104142.75
0.666670007	3.545305014	2.041081905	104142.75
0.666681632	3.509981632	2.054124355	104142.75
0.666693195	3.485126257	2.063332081	104142.75
0.66670476	3.469586849	2.069101572	104142.75
0.666716354	3.501490831	2.057266951	104142.75
0.66672791	3.4646492	2.070936918	104142.75
0.666739535	3.397135735	2.096131802	104142.75
0.666750991	3.368811131	2.106757879	104142.75
0.666762565	3.387704134	2.099666357	104142.75
0.666774242	3.359282255	2.110340118	104142.75
0.666785833	3.360123634	2.110023737	104142.75
0.66679736	3.300682783	2.132452726	104142.75
0.666808924	3.263819218	2.146436453	104142.75
0.666820493	3.259838343	2.147949934	104142.75
0.666832065	3.252941132	2.150573731	104142.75
0.666843598	3.192084074	2.173811436	104142.75
0.666855203	3.168835163	2.18272996	104142.75
0.666866765	3.184490681	2.176721811	104142.75
0.666878358	3.193883896	2.173121929	104142.75
0.666889931	3.154679537	2.188171387	104142.75
0.666901495	3.161915064	2.185389042	104142.75
0.66691313	3.130203962	2.197599888	104142.75
0.66692469	3.076776028	2.218269825	104142.75
0.666936273	3.057623386	2.2257092	104142.75
0.666947836	3.045058489	2.230598211	104142.75
0.66695941	3.049150229	2.229005337	104142.75
0.666970921	3.061823845	2.224076271	104142.75
0.666982504	3.068426371	2.221511126	104142.75
0.66699406	3.047136784	2.229789019	104142.75
0.667005642	3.013448715	2.242927551	104142.75
0.667017206	3.024570704	2.238584518	104142.75
0.667028811	2.962062836	2.263062239	104142.75
0.667040383	2.913089514	2.282357931	104142.75
0.667051964	2.915471792	2.281416893	104142.75
0.667063531	2.927428246	2.276697636	104142.75
0.667075077	2.881335735	2.294924736	104142.75
0.667086691	2.879581213	2.295620441	104142.75
0.667098259	2.836839676	2.312608481	104142.75
0.667109849	2.812366486	2.322371721	104142.75
0.667121408	2.832400322	2.314377546	104142.75
0.667133039	2.750141859	2.347313881	104142.75
0.667144612	2.74151659	2.350784779	104142.75
0.667156183	2.723425865	2.35807538	104142.75
0.667167761	2.713637114	2.362026215	104142.75
0.667179322	2.720936775	2.359079599	104142.75
0.667190908	2.720981598	2.35906148	104142.75
0.667202471	2.715049028	2.361456156	104142.75
0.667214056	2.639865398	2.391939163	104142.75
0.667225517	2.571107149	2.4200387	104142.75
0.667237186	2.608314037	2.404806852	104142.75
0.667248752	2.610055685	2.404095411	104142.75
0.667260287	2.615287781	2.401958942	104142.75
0.667271857	2.591923237	2.411509275	104142.75
0.66728345	2.549064636	2.42909193	104142.75
0.667295024	2.518424034	2.441713095	104142.75
0.667306622	2.518800259	2.441557884	104142.75
0.667318123	2.498204947	2.450064898	104142.75
0.66732971	2.512737036	2.444060326	104142.75
0.66734128	2.513139486	2.443894148	104142.75
0.667352847	2.509429216	2.445426226	104142.75
0.66736442	2.440134287	2.474155426	104142.75
0.667376051	2.442440987	2.473195553	104142.75
0.667387622	2.420538902	2.482319355	104142.75
0.667399192	2.426760674	2.479725361	104142.75
0.667410755	2.387857914	2.495974302	104142.75
0.66742234	2.40083003	2.490548372	104142.75
0.667433904	2.417545795	2.483567953	104142.75
0.667445472	2.401708603	2.490181208	104142.75
0.667457052	2.295837879	2.534687519	104142.75
0.667468626	2.299162388	2.533282042	104142.75
0.667480207	2.284235001	2.539596796	104142.75
0.667491826	2.30193758	2.532109261	104142.75
0.667503402	2.248956919	2.554561853	104142.75
0.667514967	2.226708174	2.564029694	104142.75
0.667526549	2.215060711	2.568995476	104142.75
0.667538125	2.206194162	2.572779894	104142.75
0.66754965	2.201649666	2.574721098	104142.75
0.667561217	2.209475994	2.571378708	104142.75
0.667572784	2.199210167	2.575763464	104142.75
0.667584363	2.183996439	2.582270622	104142.75
0.667595928	2.15393281	2.595161438	104142.75
0.66760757	2.128893375	2.605930567	104142.75
0.667619141	2.105438232	2.616045237	104142.75
0.667630708	2.072204351	2.630421639	104142.75
0.667642298	2.068668127	2.631954432	104142.75
0.667653856	2.06666708	2.632822037	104142.75
0.667665343	2.038189411	2.645190477	104142.75
0.66767703	2.011172056	2.656960487	104142.75
0.667688591	2.004492283	2.65987587	104142.75
0.667700169	2.013264656	2.656047583	104142.75
0.667711707	1.993208528	2.664805651	104142.75
0.667723303	1.987199307	2.6674335	104142.75
0.667734886	1.959411979	2.67960763	104142.75
0.667746459	1.940562844	2.687886953	104142.75
0.667758032	1.934495688	2.690555573	104142.75
0.667769609	1.937760472	2.689119339	104142.75
0.667781113	1.91942203	2.697193384	104142.75
0.667792696	1.886508465	2.711725473	104142.75
0.667804284	1.894479156	2.708201408	104142.75
0.667815835	1.892384529	2.709127188	104142.75
0.667827427	1.872516155	2.71791935	104142.75
0.66783901	1.850752711	2.727572203	104142.75
0.667850579	1.812288642	2.744688988	104142.75
0.66786216	1.812197208	2.744729757	104142.75
0.667873724	1.819413304	2.741513014	104142.75
0.667885305	1.795303822	2.75227046	104142.75
0.667896896	1.809221506	2.746057034	104142.75
0.667908484	1.780061722	2.759086132	104142.75
0.667920041	1.777308464	2.760318518	104142.75
0.667931626	1.740870833	2.776663303	104142.75
0.667943204	1.717894554	2.787003517	104142.75
0.667954783	1.725936294	2.783381462	104142.75
0.667966358	1.701879501	2.794226408	104142.75
0.667977925	1.688985348	2.800050974	104142.75
0.66798951	1.689149857	2.799976587	104142.75
0.668001066	1.669308901	2.808955193	104142.75
0.668012644	1.644538999	2.82019186	104142.75
0.66802422	1.616939783	2.832748175	104142.75
0.66803579	1.560226321	2.858669996	104142.75
0.668047364	1.553221583	2.861882925	104142.75
0.668058932	1.569178939	2.854567289	104142.75
0.668070487	1.583085299	2.848202467	104142.75
0.66808207	1.563964963	2.856956244	104142.75
0.668093635	1.553786397	2.861623764	104142.75
0.668105216	1.528764129	2.873120308	104142.75
0.668116785	1.513009787	2.880374908	104142.75
0.668128349	1.522748709	2.875888825	104142.75
0.668139933	1.520038128	2.877136946	104142.75
0.668151502	1.489631772	2.891163349	104142.75
0.66816308	1.487668157	2.89207077	104142.75
0.668174649	1.464125633	2.902965546	104142.75
0.668186226	1.447835803	2.910520554	104142.75
0.668197806	1.445814967	2.911458731	104142.75
0.668209386	1.434002996	2.91694665	104142.75
0.668220944	1.398935318	2.933281422	104142.75
0.668232517	1.367092967	2.948168516	104142.75
0.668244104	1.364752054	2.949265003	104142.75
0.668255659	1.35179925	2.955337286	104142.75
0.668267243	1.319263101	2.9706285	104142.75
0.668278808	1.332851648	2.964235544	104142.75
0.668282533	1.345375776	2.958351851	104142.75
0.668301932	1.342635751	2.959638357	0
0.668313514	1.293712497	2.982675076	0
0.66832509	1.271495223	2.993177652	0
0.668336665	1.261404872	2.997956038	0
0.668348235	1.251218677	3.002785206	104142.75
0.66835985	1.263211489	2.997100115	104142.75
0.668371424	1.253411889	3.001744986	104142.75
0.668382983	1.249061704	3.003808498	104142.75
0.668394565	1.230368018	3.012687206	104142.75
0.668406109	1.232969523	3.011450529	104142.75
0.668417763	1.237499118	3.009298086	104142.75
0.668429335	1.184487343	3.03455615	104142.75
0.668440904	1.170189619	3.041393757	104142.75
0.668452494	1.166365624	3.043224335	104142.75
0.668464048	1.156733513	3.047838688	104142.75
0.668475632	1.14552021	3.053216696	104142.75
0.668487192	1.163656712	3.04452157	104142.75
0.668498774	1.137329698	3.057149172	104142.75
0.668510353	1.107400179	3.071549177	104142.75
0.668521918	1.102909207	3.073714018	104142.75
0.668533461	1.106899023	3.071790695	104142.75
0.66854503	1.049626589	3.099480391	104142.75
0.668556605	1.058350563	3.095251322	104142.75
0.668568175	1.076998472	3.086225033	104142.75
0.668579765	1.075321198	3.087036133	104142.75
0.668591358	1.043221474	3.102587938	104142.75
0.668602922	1.016492724	3.115579605	104142.75
0.668614497	1.015643954	3.115992785	104142.75
0.668626082	1.013077021	3.117242575	104142.75
0.668637647	0.982098222	3.132353544	104142.75
0.668649252	0.979785144	3.133483887	104142.75
0.668660833	1.014717817	3.116443634	104142.75
0.668672389	0.951690078	3.147236347	104142.75
0.66868397	0.958501041	3.143898487	104142.75
0.668695546	0.956617296	3.144821405	104142.75
0.668707021	0.951998889	3.147084951	104142.75
0.668718697	0.96162802	3.142366886	104142.75
0.668730264	0.955417991	3.145409107	104142.75
0.668741849	0.924207628	3.160730124	104142.75
0.668753345	0.905283392	3.170045614	104142.75
0.668764984	0.893434644	3.175888062	104142.75
0.668776564	0.882137537	3.181465626	104142.75
0.66878813	0.854173422	3.195301771	104142.75
0.668799701	0.846867144	3.198923826	104142.75
0.668811297	0.834661663	3.204981089	104142.75
0.668822789	0.855372489	3.194707632	104142.75
0.668834357	0.833487451	3.205564261	104142.75
0.668845932	0.844081163	3.2003057	104142.75
0.668857504	0.820593417	3.211972952	104142.75
0.66886907	0.809116364	3.217684984	104142.75
0.668880665	0.780152082	3.232132435	104142.75
0.668892242	0.805038393	3.219716311	104142.75
0.668903822	0.793457687	3.225489855	104142.75
0.668915394	0.781503201	3.231457472	104142.75
0.668926967	0.766240299	3.239088059	104142.75
0.668938619	0.748689055	3.247878552	104142.75
0.668950171	0.731698513	3.2564044	104142.75
0.66896165	0.736851692	3.253816843	104142.75
0.668973327	0.718814313	3.262880325	104142.75
0.668977491	0.708709776	3.267965555	104142.75
0.668996428	0.713259697	3.265675068	104142.75
0.669008021	0.718687296	3.262944222	104142.75
0.669019573	0.702423155	3.271132231	104142.75
0.669031162	0.695732355	3.2745049	104142.75
0.669042731	0.674581349	3.285182953	104142.75
0.669054345	0.667963803	3.288528919	104142.75
0.669065925	0.656560183	3.294300556	104142.75
0.669077504	0.635288239	3.305086136	104142.75
0.669089073	0.633817315	3.305832863	104142.75
0.669100565	0.633167446	3.306162834	104142.75
0.669112122	0.633621991	3.305932045	104142.75
0.669123704	0.610351861	3.317761898	104142.75
0.669135269	0.573488891	3.336564064	104142.75
0.669146844	0.580635965	3.332912684	104142.75
0.669158414	0.590528011	3.327863693	104142.75
0.669170008	0.593682766	3.326254606	104142.75
0.669181575	0.576653183	3.334947109	104142.75
0.669193154	0.568827093	3.338947296	104142.75
0.669204721	0.559967518	3.343479872	104142.75
0.669216303	0.573303223	3.336658955	104142.75
0.669227859	0.558222354	3.344373226	104142.75
0.669239449	0.512400866	3.367890835	104142.75
0.669251017	0.50655973	3.370897293	104142.75
0.669262584	0.502374589	3.373052597	104142.75
0.669274165	0.491260886	3.378780842	104142.75
0.669285836	0.501565516	3.373469353	104142.75
0.669297403	0.501114786	3.373701572	104142.75
0.66930897	0.48155573	3.383788824	104142.75
0.66932056	0.474611163	3.387375593	104142.75
0.669332147	0.463347495	3.393198967	104142.75
0.669343702	0.449815869	3.40020442	104142.75
0.669355263	0.444839895	3.402783155	104142.75
0.669366835	0.432023317	3.409431696	104142.75
0.669378425	0.432635099	3.409114122	104142.75
0.669383042	0.429477871	3.41075325	104142.75
0.669401514	0.425534576	3.412801266	104142.75
0.669413081	0.431834549	3.409529686	104142.75
0.669424648	0.414566219	3.418502569	104142.75
0.669436238	0.389232308	3.431697369	104142.75
0.669447805	0.366098821	3.443778276	104142.75
0.669459353	0.365931481	3.443865776	104142.75
0.66947092	0.360819876	3.446539402	104142.75
0.669482487	0.355792195	3.449170589	104142.75
0.669494077	0.369857639	3.441813231	104142.75
0.669505655	0.359114796	3.447431564	104142.75
0.669517315	0.361005336	3.446442366	104142.75
0.669528882	0.361071885	3.446407557	104142.75
0.669540356	0.354532063	3.449830294	104142.75
0.669551923	0.345136464	3.454751968	104142.75
0.669563606	0.344453663	3.455109835	104142.75
0.669575069	0.332803994	3.461219788	104142.75
0.669586763	0.322597206	3.466579437	104142.75
0.669598353	0.320857555	3.467493534	104142.75
0.669609805	0.329594523	3.462904453	104142.75
0.669621488	0.318380266	3.468795538	104142.75
0.669632974	0.318127602	3.468928337	104142.75
0.669644541	0.322536379	3.466611385	104142.75
0.669656108	0.319178581	3.468375921	104142.75
0.669667698	0.313186944	3.471526146	104142.75
