Day fraction since midnight on 	Photometer (mg/L)	Photometer (volts)	Source pressure (Pa)
0.648128268	3.481583834	2.064646483	104142.75
0.648139832	3.319403648	2.125372887	104142.75
0.648151414	3.563348293	2.034439325	104142.75
0.648162972	3.411581993	2.090724945	104142.75
0.648174539	3.26831007	2.144729853	104142.75
0.648186077	3.275293589	2.142077684	104142.75
0.648197656	3.349962473	2.113847494	104142.75
0.648209218	3.27132535	2.14358449	104142.75
0.648220787	3.265771389	2.145694494	104142.75
0.648232368	3.198464871	2.171367645	104142.75
0.648243948	3.224458218	2.161430359	104142.75
0.648255523	3.439824104	2.080179453	104142.75
0.648267097	3.475829363	2.066782713	104142.75
0.648278659	3.33113122	2.120945215	104142.75
0.648290241	3.214154959	2.165365934	104142.75
0.648301846	3.289549828	2.136669874	104142.75
0.648313404	3.303011894	2.131571055	104142.75
0.648324978	3.245776892	2.153301239	104142.75
0.648336587	3.444690704	2.078365564	104142.75
0.64834815	3.348167419	2.114523411	104142.75
0.648359675	3.122406006	2.200609207	104142.75
0.648371248	3.043033123	2.2313869	104142.75
0.648382839	2.9569664	2.265065432	104142.75
0.648394473	2.924864769	2.277709007	104142.75
0.648406035	3.001690626	2.247524738	104142.75
0.648417611	2.958115101	2.264613867	104142.75
0.648429192	2.994651556	2.250279665	104142.75
0.648440754	3.146747828	2.191224098	104142.75
0.64845228	3.008815289	2.24473834	104142.75
0.648463846	3.010964871	2.243898153	104142.75
0.648475416	3.021244049	2.239882946	104142.75
0.648486996	2.964086056	2.262267351	104142.75
0.648498573	3.011125326	2.243835449	104142.75
0.648510223	2.952926874	2.266654015	104142.75
0.648521684	2.757795334	2.344236851	104142.75
0.648533306	2.899823666	2.287602663	104142.75
0.648544887	2.92771554	2.276584387	104142.75
0.648556462	2.726754904	2.356732607	104142.75
0.648568052	2.908919334	2.28400588	104142.75
0.648579615	2.843445301	2.30997777	104142.75
0.648591195	2.718918562	2.359894037	104142.75
0.64860277	2.51480937	2.44320488	104142.75
0.648614344	2.616903782	2.401299238	104142.75
0.648625892	2.649012566	2.388216972	104142.75
0.648637475	2.569738388	2.420600176	104142.75
0.64864904	2.559339762	2.424869061	104142.75
0.648660619	2.753581762	2.345930576	104142.75
0.648672252	2.669418097	2.37992692	104142.75
0.648683807	2.415600777	2.48437953	104142.75
0.648695391	2.350846767	2.511497974	104142.75
0.648706974	2.437035084	2.475445509	104142.75
0.648718541	2.380497217	2.499056578	104142.75
0.648730114	2.294602633	2.535209894	104142.75
0.648741649	2.392240286	2.494140387	104142.75
0.648753234	2.256869078	2.55120039	104142.75
0.648764807	2.2573874	2.55098033	104142.75
0.648776391	2.209411383	2.571406364	104142.75
0.648787945	2.171730995	2.587524653	104142.75
0.648799529	2.439350128	2.474481821	104142.75
0.648811109	2.395826101	2.492640495	104142.75
0.648822689	2.250633717	2.55384922	104142.75
0.648834264	2.217555285	2.567931414	104142.75
0.648845836	2.118054867	2.610601187	104142.75
0.648857375	2.01858902	2.653725863	104142.75
0.64886896	2.028890848	2.649237394	104142.75
0.648880579	1.967391372	2.676107884	104142.75
0.648892149	2.071391821	2.630773783	104142.75
0.648903728	1.976215005	2.672241449	104142.75
0.648915236	1.992563844	2.665087462	104142.75
0.648926816	1.962545514	2.678232908	104142.75
0.64893838	1.850478292	2.727694035	104142.75
0.648949956	1.830322504	2.736654759	104142.75
0.648961521	2.093264103	2.621305466	104142.75
0.648973143	1.999775052	2.661936045	104142.75
0.648984703	1.964387775	2.677424908	104142.75
0.648996292	2.264648438	2.547898293	104142.75
0.649007856	2.280815125	2.541044951	104142.75
0.649019445	2.069090366	2.631771326	104142.75
0.649030974	2.206965208	2.572450638	104142.75
0.649042543	2.417651415	2.483523846	104142.75
0.649054121	2.361872912	2.506866694	104142.75
0.64906568	2.248788595	2.554633379	104142.75
0.649077265	2.298662663	2.53349328	104142.75
0.649088885	2.126143932	2.607114792	104142.75
0.649100448	2.067298889	2.632548094	104142.75
0.64911202	2.106584072	2.615550518	104142.75
0.649123594	1.910294414	2.701218128	104142.75
0.649135178	1.935204983	2.690243483	104142.75
0.649146747	1.792182684	2.753665209	104142.75
0.649158312	1.806132317	2.747435331	104142.75
0.649169885	1.736952782	2.77842474	104142.75
0.649181469	1.664108157	2.81131196	104142.75
0.649193044	1.606719494	2.837407589	104142.75
0.649204666	1.560302854	2.858634949	104142.75
0.649216232	1.720615625	2.785777569	104142.75
0.649227801	1.884056807	2.71281004	104142.75
0.64923938	1.768632174	2.764204502	104142.75
0.649250957	1.814837098	2.743552685	104142.75
0.649262456	1.810451865	2.745508194	104142.75
0.649274041	1.687355161	2.800787926	104142.75
0.649285615	1.800549388	2.749927521	104142.75
0.649297177	1.853914499	2.726168394	104142.75
0.649308768	1.887733698	2.711183548	104142.75
0.649320406	1.781959057	2.758237124	104142.75
0.649331982	1.896735549	2.707204342	104142.75
0.649343554	1.87504971	2.716797113	104142.75
0.649355119	1.684594512	2.802036285	104142.75
0.649366696	1.726893306	2.78295064	104142.75
0.649378236	1.921533108	2.696263075	104142.75
0.649389813	1.789083839	2.755050421	104142.75
0.64940139	1.753843069	2.77083683	104142.75
0.649412943	1.615350246	2.83347249	104142.75
0.649424524	1.556008101	2.860604525	104142.75
0.649436112	1.528093576	2.873428822	104142.75
0.649447689	1.568698049	2.854787588	104142.75
0.64945926	1.509685636	2.881907225	104142.75
0.649470835	1.429192901	2.919183493	104142.75
0.649482399	1.47270596	2.898991585	104142.75
0.649494007	1.539796114	2.868047714	104142.75
0.649505583	1.58175242	2.848812103	104142.75
0.649517163	1.387810707	2.938476563	104142.75
0.649528732	1.426668882	2.920357704	104142.75
0.649540295	1.409066558	2.928555727	104142.75
0.6495518	1.22727108	3.014159918	104142.75
0.649563381	1.422457337	2.922317743	104142.75
0.649574948	1.423003316	2.922063589	104142.75
0.64958663	1.31788373	2.971277952	104142.75
0.649598104	1.207970738	3.023349047	104142.75
0.649609741	1.230862021	3.012452364	104142.75
0.649621318	1.233164668	3.011357784	104142.75
0.649632898	1.169598818	3.041676521	104142.75
0.649644459	1.152721763	3.049762011	104142.75
0.649656035	1.178897977	3.037227869	104142.75
0.649667525	1.264765263	2.996364117	104142.75
0.649679098	1.03977418	3.104261398	104142.75
0.649690795	1.049730301	3.099430084	104142.75
0.649702258	1.075380445	3.087007523	104142.75
0.649713835	1.031523228	3.108269215	104142.75
0.649725424	0.950913966	3.147616863	104142.75
0.649737004	0.922486126	3.161576748	104142.75
0.64974858	0.862423182	3.191215515	104142.75
0.649760153	0.894675612	3.175275803	104142.75
0.649771738	0.843772173	3.200459003	104142.75
0.649783377	0.755292833	3.244569063	104142.75
0.649794943	0.725683451	3.259426594	104142.75
0.649806518	0.755051553	3.244689941	104142.75
0.649818113	0.722964764	3.260793209	104142.75
0.649829565	0.81862396	3.212952614	104142.75
0.649841238	0.794102907	3.22516799	104142.75
0.649852806	0.801471174	3.221493959	104142.75
0.649864384	0.805436075	3.219518185	104142.75
0.649875952	0.906728745	3.169333458	104142.75
0.64988754	0.906561315	3.169415951	104142.75
0.649899029	0.785837591	3.22929287	104142.75
0.649910602	0.938107193	3.153900385	104142.75
0.649922189	1.032985926	3.107558489	104142.75
0.64993375	1.11053288	3.070039749	104142.75
0.649945338	0.994137466	3.126474857	104142.75
0.649956939	0.902231872	3.171549559	104142.75
0.649968523	1.105051041	3.072681427	104142.75
0.649980076	1.026988268	3.110473633	104142.75
0.649991663	0.884252071	3.180421114	104142.75
0.650003228	0.976999641	3.134845495	104142.75
0.650014856	1.005725503	3.12082386	104142.75
0.650026431	0.87148875	3.186729431	104142.75
0.650037885	0.994038284	3.126523256	104142.75
0.650049571	0.951040864	3.147554636	104142.75
0.650061147	0.865447402	3.189718485	104142.75
0.65007272	0.755027294	3.244702101	104142.75
0.650084314	0.729817569	3.257349253	104142.75
0.650095867	0.624031007	3.310804129	104142.75
0.650107446	0.585463166	3.330448151	104142.75
0.650119022	0.592178881	3.327021599	104142.75
0.650130539	0.603118658	3.321445227	104142.75
0.650142116	0.775505662	3.234454393	104142.75
0.650153693	0.883755863	3.180666208	104142.75
0.65016527	0.697051585	3.273839712	104142.75
0.650176838	0.686845541	3.278988361	104142.75
0.650188468	0.6112957	3.317281485	104142.75
0.650200045	0.541936338	3.352718353	104142.75
0.650211638	0.674850702	3.285046816	104142.75
0.650223195	0.618214309	3.313761473	104142.75
0.650234773	0.539485812	3.353975296	104142.75
